,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
25,7195072234,18495,2014.0,subaru,wrx impreza wagon,excellent,4 cylinders,gas,113000.0,manual,wagon,33.4542,-111.926
51,7195071167,17495,2010.0,cadillac,escalade ext premium,excellent,8 cylinders,gas,192420.0,automatic,wagon,33.4542,-111.926
58,7195070205,10495,2010.0,audi,a4 avant 2.0t premium,excellent,4 cylinders,gas,104898.0,automatic,wagon,33.4542,-111.926
59,7183071536,3500,2006.0,volvo,xc70,good,5 cylinders,gas,216800.0,automatic,wagon,46.8291,-92.1064
65,7195069899,18995,2011.0,audi,a4 2.0t avant apr,excellent,4 cylinders,gas,64596.0,automatic,wagon,33.4542,-111.926
187,7186189576,4995,2003.0,pontiac,vibe,excellent,4 cylinders,gas,131000.0,automatic,wagon,38.9674,-78.4096
188,7186189330,5995,2009.0,subaru,forester,excellent,4 cylinders,gas,170000.0,automatic,wagon,38.9674,-78.4096
198,7185891902,7990,2013.0,subaru,forester premium awd,excellent,4 cylinders,gas,147000.0,automatic,wagon,38.9268,-78.1796
223,7185233908,4450,2007.0,subaru,forester awd,excellent,4 cylinders,gas,182000.0,automatic,wagon,38.9268,-78.1796
241,7184279194,5995,2010.0,subaru,forester,excellent,4 cylinders,gas,177000.0,automatic,wagon,38.9674,-78.4096
242,7184277720,7995,2008.0,subaru,outback,excellent,4 cylinders,gas,82000.0,automatic,wagon,38.9674,-78.4096
246,7184015701,4990,2008.0,subaru,outback limited awd,excellent,4 cylinders,gas,197000.0,automatic,wagon,38.9268,-78.1796
249,7194948246,4000,2007.0,subaru,outback,good,4 cylinders,gas,200500.0,automatic,wagon,42.7829,-73.6648
272,7187906518,11995,2012.0,toyota,venza le,good,4 cylinders,gas,76301.0,automatic,wagon,48.7535,-122.469
274,7187906164,29995,2016.0,lexus,nx 200t f sport,good,4 cylinders,gas,23762.0,automatic,wagon,48.7535,-122.469
316,7187598341,3490,2002.0,subaru,outback,fair,4 cylinders,gas,186709.0,manual,wagon,48.7551,-122.472
324,7194904203,2950,2002.0,volvo,v70 wagon,good,5 cylinders,gas,124000.0,automatic,wagon,35.0726,-106.575
340,7187184957,11000,2012.0,toyota,venza,excellent,6 cylinders,gas,94000.0,automatic,wagon,48.7768,-122.518
383,7186752915,10999,2009.0,toyota,venza fwd v6,good,6 cylinders,gas,88652.0,automatic,wagon,48.7535,-122.469
424,7186134084,14995,2011.0,toyota,venza awd v6,good,6 cylinders,gas,58428.0,automatic,wagon,48.7535,-122.469
462,7186035486,11000,2010.0,subaru,forester,excellent,4 cylinders,gas,28418.0,manual,wagon,48.8446,-122.555
479,7185080139,1500,1983.0,volkswagen,quantum,fair,4 cylinders,diesel,74000.0,manual,wagon,44.2842,-93.9453
495,7192807978,5499,2014.0,volkswagen,jetta sportwagen,excellent,5 cylinders,gas,91000.0,automatic,wagon,26.2201,-98.0796
508,7185640453,1500,1998.0,mercedes-benz,e320 wagon,fair,6 cylinders,gas,237000.0,automatic,wagon,48.7596,-122.488
511,7182322936,7500,2005.0,mercedes-benz,benz e320,excellent,6 cylinders,gas,63500.0,automatic,wagon,28.1091,-80.5787
521,7185562038,3200,2004.0,subaru,outback,good,4 cylinders,gas,215000.0,manual,wagon,48.9706,-122.724
544,7181568788,25995,2018.0,subaru,outback limited,excellent,4 cylinders,gas,33938.0,automatic,wagon,28.0982,-80.6728
677,7183733952,3500,1998.0,subaru,legacy,good,4 cylinders,gas,148244.0,manual,wagon,48.7,-122.384
690,7183378016,10850,2009.0,toyota,venza fwd 4cyl,good,4 cylinders,gas,64671.0,automatic,wagon,48.7548,-122.47
702,7187968594,5980,2004.0,audi,a4 1.8t 1.8l awd wagon,excellent,4 cylinders,gas,139959.0,automatic,wagon,47.7177,-117.412
764,7185988636,3200,2008.0,volvo,xc70,good,6 cylinders,gas,237700.0,automatic,wagon,46.3844,-118.944
869,7182086296,9900,2013.0,subaru,impreza,excellent,4 cylinders,gas,113708.0,automatic,wagon,27.1968,-80.2538
948,7191261813,7950,2011.0,ford,edge sel all wheel dr,excellent,6 cylinders,gas,149082.0,automatic,wagon,33.7591,-116.307
1061,7190255474,5999,2006.0,mazda,mazda3,excellent,4 cylinders,gas,118000.0,manual,wagon,38.615,-121.272
1087,7189853481,8988,2012.0,toyota,prius v,excellent,4 cylinders,hybrid,127699.0,automatic,wagon,38.6113,-121.431
1108,7193876889,3995,2005.0,subaru,legacy,good,4 cylinders,gas,103880.0,automatic,wagon,35.0685,-106.622
1112,7191430304,7000,2005.0,subaru,legacy 2.5 gt,good,4 cylinders,gas,135228.0,manual,wagon,39.1636,-120.147
1144,7191085647,7900,2008.0,bmw,535 xi,like new,6 cylinders,gas,119000.0,automatic,wagon,39.4479,-119.848
1157,7191063601,0,2007.0,dodge,magnum,excellent,6 cylinders,gas,133833.0,automatic,wagon,39.4429,-119.771
1158,7191063576,18990,2016.0,subaru,impreza 2.0i sport,excellent,4 cylinders,gas,58192.0,automatic,wagon,39.4956,-119.79
1191,7190705489,2750,1998.0,subaru,forester,good,4 cylinders,gas,216620.0,manual,wagon,39.5131,-119.775
1260,7190512818,0,2012.0,subaru,outback,excellent,4 cylinders,gas,93983.0,automatic,wagon,39.1565,-119.767
1265,7190504722,21450,2018.0,subaru,impreza premium,excellent,4 cylinders,gas,24417.0,automatic,wagon,39.4956,-119.79
1301,7190448504,11995,2008.0,volvo,xc70,good,6 cylinders,gas,46662.0,automatic,wagon,39.4945,-119.789
1303,7190447821,16995,2013.0,subaru,xv crosstrek,good,4 cylinders,gas,70298.0,automatic,wagon,39.4945,-119.789
1385,7189896473,13990,2014.0,subaru,impreza 2.0i,excellent,4 cylinders,gas,78456.0,automatic,wagon,39.4956,-119.79
1425,7194831363,2700,2003.0,subaru,outback,excellent,6 cylinders,gas,175923.0,automatic,wagon,38.7942,-77.5394
1432,7194802797,11500,2008.0,volvo,xc70 cross country,like new,6 cylinders,gas,36250.0,automatic,wagon,39.1821,-77.5359
1478,7194601013,5400,2008.0,volvo,v70,good,6 cylinders,gas,120463.0,automatic,wagon,38.9896,-77.1538
1481,7194563663,2350,2007.0,subaru,outback,fair,4 cylinders,gas,165000.0,automatic,wagon,38.9202,-77.0375
1485,7194538220,3900,2007.0,subaru,outback,good,4 cylinders,gas,182587.0,automatic,wagon,39.2093,-77.6761
1514,7194429497,3950,2008.0,volvo,xc70,excellent,6 cylinders,gas,133198.0,automatic,wagon,39.0373,-77.4805
1592,7193753676,2600,2004.0,chrysler,pacifica,good,6 cylinders,gas,148000.0,automatic,wagon,38.6415,-77.0766
1600,7193705938,8000,1989.0,chevrolet,caprice wagon,good,8 cylinders,gas,31000.0,automatic,wagon,38.8166,-77.6454
1703,7193364713,9950,2011.0,subaru,outback 2.5 limited,excellent,4 cylinders,gas,125000.0,automatic,wagon,38.8871,-77.0932
1712,7194898039,4995,2005.0,honda,cr-v,good,4 cylinders,gas,222784.0,automatic,wagon,40.0093,-74.9694
1718,7194890936,5295,2007.0,ford,explorer,good,8 cylinders,gas,157049.0,automatic,wagon,40.0093,-74.9694
1764,7194351697,7000,1971.0,volkswagen,type 3,excellent,4 cylinders,gas,124000.0,manual,wagon,39.6264,-75.8458
1781,7193536631,11995,2008.0,lexus,rx 350,good,6 cylinders,gas,97095.0,automatic,wagon,40.0093,-74.9694
1786,7193532794,5295,2007.0,ford,explorer,good,8 cylinders,gas,157049.0,automatic,wagon,40.0093,-74.9694
1900,7193075534,6500,2007.0,audi,a4 quattro turbo wagon,good,4 cylinders,gas,98000.0,automatic,wagon,29.6096,-98.3232
1924,7194778203,2650,2007.0,ford,focus zxw,good,4 cylinders,gas,164345.0,automatic,wagon,26.9508,-81.9983
1962,7194256163,12500,2013.0,kia,soul !,excellent,4 cylinders,gas,28135.0,automatic,wagon,26.6939,-81.9452
1982,7193968486,8950,2012.0,volkswagen,jetta sportwagen,excellent,5 cylinders,gas,78100.0,manual,wagon,26.5228,-81.7065
1986,7193965295,12550,2015.0,subaru,forester 2.5i premium,excellent,4 cylinders,gas,102200.0,automatic,wagon,26.5228,-81.7065
1996,7193817467,17750,2017.0,volkswagen,golf sportwagen,excellent,4 cylinders,gas,16759.0,automatic,wagon,26.1468,-81.7667
2089,7192769545,26499,2019.0,jeep,grand cherokee,good,6 cylinders,gas,61405.0,automatic,wagon,29.6582,-98.5194
2095,7192768137,12999,2017.0,ford,escape,good,4 cylinders,gas,89057.0,automatic,wagon,29.6582,-98.5194
2096,7192767920,12499,2013.0,ford,utility police interceptor,good,6 cylinders,gas,70374.0,automatic,wagon,29.6582,-98.5194
2138,7192532239,443,2019.0,ford,transit passenger wagon xlt,like new,6 cylinders,gas,46931.0,automatic,wagon,29.5466,-98.3687
2142,7192515931,900,1998.0,audi,a4 avant,fair,6 cylinders,gas,198000.0,automatic,wagon,29.5551,-98.7442
2174,7191964658,0,2014.0,kia,soul,excellent,4 cylinders,gas,69157.0,automatic,wagon,29.3588,-98.5604
2177,7191962684,0,2009.0,ford,expedition,excellent,8 cylinders,gas,145636.0,automatic,wagon,29.3588,-98.5604
2333,7194235756,9950,2007.0,honda,cr-v,good,4 cylinders,gas,111084.0,automatic,wagon,30.3391,-81.4129
2334,7194234511,16500,2015.0,chevrolet,traverse,good,6 cylinders,gas,99825.0,automatic,wagon,30.3391,-81.4129
2340,7194231963,5950,2007.0,mercury,mountaineer,good,6 cylinders,gas,161678.0,automatic,wagon,30.3391,-81.4129
2341,7194231587,19500,2015.0,ford,explorer,good,4 cylinders,gas,103940.0,automatic,wagon,30.3391,-81.4129
2414,7194942777,22990,2015.0,mercedes-benz,sprinter,excellent,4 cylinders,diesel,96506.0,automatic,wagon,28.027,-82.4599
2502,7193645721,13499,2016.0,kia,soul base 6a,excellent,4 cylinders,gas,66675.0,automatic,wagon,28.6461,-81.3532
2511,7193361976,2350,2006.0,chrysler,pt cruiser,excellent,4 cylinders,gas,167190.0,automatic,wagon,28.7235,-81.7306
2550,7193819758,3800,1998.0,saturn,sw2,good,4 cylinders,gas,177525.0,automatic,wagon,30.4487,-86.6255
2583,7195079820,7950,2008.0,cadillac,srx,good,6 cylinders,gas,124600.0,automatic,wagon,28.6183,-81.3985
2643,7180384786,2390,2004.0,volvo,xc70 cross country awd,excellent,5 cylinders,gas,196580.0,automatic,wagon,35.9462,-83.9122
2667,7179880806,22879,2017.0,subaru,forester,excellent,4 cylinders,gas,51086.0,automatic,wagon,35.858,-84.1194
2704,7179076953,8995,2013.0,ford,c-max hybrid,good,4 cylinders,hybrid,89271.0,automatic,wagon,36.0001,-83.9657
2705,7179064034,9400,2015.0,kia,soul,good,4 cylinders,gas,86859.0,automatic,wagon,36.0001,-83.9657
2754,7193361365,2350,2006.0,chrysler,pt cruiser,excellent,4 cylinders,gas,167190.0,automatic,wagon,28.7235,-81.7306
3005,7194547554,9500,2013.0,kia,sportage,good,4 cylinders,gas,112092.0,automatic,wagon,42.1406,-75.9035
3006,7194546855,12000,2016.0,kia,sportage,good,4 cylinders,gas,91193.0,automatic,wagon,42.1406,-75.9035
3019,7193714908,13442,2012.0,volkswagen,jetta,excellent,4 cylinders,diesel,89553.0,manual,wagon,42.893,-76.9195
3229,7192069281,1299,2001.0,volvo,v70xc,good,5 cylinders,gas,2250000.0,automatic,wagon,41.8241,-69.9713
3283,7179738811,18695,2018.0,subaru,forester 2.5i premium,like new,4 cylinders,gas,92986.0,automatic,wagon,44.7272,-90.4922
3322,7191860664,5000,2009.0,chevrolet,hhr,excellent,4 cylinders,gas,42000.0,automatic,wagon,41.2607,-96.18
3477,7194729216,8900,2012.0,subaru,outback,excellent,4 cylinders,gas,122693.0,manual,wagon,27.4813,-82.5719
3493,7192740122,9950,2012.0,nissan,murano,like new,6 cylinders,gas,84000.0,automatic,wagon,32.3738,-95.407
3513,7187885059,2600,1999.0,volkswagen,new beetle,excellent,4 cylinders,gas,172860.0,manual,wagon,46.9002,-119.625
3541,7192115998,3800,2003.0,buick,lesabre,excellent,6 cylinders,gas,113000.0,automatic,wagon,32.457,-94.728
3570,7194871032,4900,2006.0,subaru,forester,good,4 cylinders,gas,154000.0,automatic,wagon,41.0914,-73.9252
3576,7186887106,21000,2014.0,subaru,impreza wrx,excellent,4 cylinders,gas,70000.0,manual,wagon,47.1505,-119.171
3656,7193941101,5995,2009.0,chevrolet,hhr,like new,4 cylinders,gas,91591.0,automatic,wagon,27.2693,-82.4817
3706,7195209065,8500,2011.0,mercedes-benz,benz r350 4matic,good,6 cylinders,gas,184000.0,automatic,wagon,25.8963,-80.3063
3711,7194859195,2900,2010.0,subaru,forester 2.5x premium,good,4 cylinders,gas,190.0,automatic,wagon,40.6816,-73.9798
3714,7195132749,7490,2014.0,fiat,500l trekking,excellent,6 cylinders,gas,71598.0,manual,wagon,25.768,-80.2714
3812,7192762163,4500,1996.0,volkswagen,passat glx wagon,good,6 cylinders,gas,41187.0,automatic,wagon,42.5273,-96.4832
3914,7190417753,4500,1995.0,chevrolet,caprice classic,good,8 cylinders,gas,76000.0,automatic,wagon,26.2402,-98.1797
3923,7189496982,10995,2016.0,kia,soul,good,4 cylinders,gas,61817.0,automatic,wagon,30.9367,-90.5213
3966,7189492223,8950,2012.0,kia,soul,good,4 cylinders,gas,146639.0,automatic,wagon,30.9367,-90.5213
4136,7194758212,6500,2002.0,lexus,is 300,good,6 cylinders,gas,215000.0,automatic,wagon,41.8378,-71.3224
4272,7193264711,4999,2008.0,mercedes-benz,benz r320 cdi,good,6 cylinders,diesel,181506.0,automatic,wagon,39.7076,-94.8677
4301,7193248305,15999,2017.0,subaru,outback,excellent,4 cylinders,gas,86390.0,automatic,wagon,39.0417,-94.7202
4323,7191813753,9500,2013.0,subaru,outback,excellent,4 cylinders,gas,141.0,automatic,wagon,43.6148,-111.126
4351,7193218379,3650,2002.0,volvo,v70 2.5t,excellent,5 cylinders,gas,122100.0,automatic,wagon,39.0653,-94.8613
4352,7192744058,16500,2015.0,volkswagen,golf sportwagon,excellent,4 cylinders,diesel,29750.0,manual,wagon,30.6197,-87.8895
4397,7194576540,9100,2009.0,kia,sorento,good,6 cylinders,gas,65105.0,automatic,wagon,40.743,-73.88
4436,7190353080,4250,2006.0,chevrolet,hhr,good,4 cylinders,gas,198956.0,automatic,wagon,38.4795,-90.7417
4557,7190735416,4650,2011.0,kia,soul,good,4 cylinders,gas,192550.0,automatic,wagon,37.117,-93.4723
4581,7193058568,1800,2006.0,subaru,forrester,good,4 cylinders,gas,204500.0,automatic,wagon,38.8714,-94.5395
4673,7193254264,6596,2009.0,ford,edge,good,6 cylinders,gas,136036.0,automatic,wagon,44.6023,-73.1614
4675,7190282462,0,2017.0,subaru,forester 2.5i premium awd,excellent,4 cylinders,gas,89096.0,automatic,wagon,37.2243,-93.2614
4685,7193249175,9996,2010.0,ford,explorer,good,6 cylinders,gas,81964.0,automatic,wagon,44.6023,-73.1614
4688,7192703072,12450,2014.0,jeep,grand cherokee altitude,excellent,6 cylinders,gas,174236.0,automatic,wagon,38.7631,-94.8246
4696,7193247586,9996,2014.0,mitsubishi,outlander sport,good,4 cylinders,gas,112000.0,automatic,wagon,44.6023,-73.1614
4697,7193247217,6396,2007.0,hyundai,tucson,good,6 cylinders,gas,90575.0,automatic,wagon,44.6023,-73.1614
4712,7193218728,12400,2015.0,bmw,x1,good,4 cylinders,gas,98239.0,automatic,wagon,42.7778,-73.749
4715,7193217822,20900,2015.0,ford,explorer,good,6 cylinders,gas,101947.0,automatic,wagon,42.7778,-73.749
4716,7193217467,29900,2017.0,toyota,highlander,good,6 cylinders,gas,62708.0,automatic,wagon,42.7778,-73.749
4718,7193215443,22900,2012.0,jeep,wrangler unlimited,good,6 cylinders,gas,115467.0,automatic,wagon,42.7778,-73.749
4721,7193213727,12900,2008.0,jeep,wrangler,good,6 cylinders,gas,188904.0,automatic,wagon,42.7778,-73.749
4722,7193213313,32200,2017.0,bmw,3 series,good,4 cylinders,gas,18201.0,automatic,wagon,42.7778,-73.749
4723,7193212443,16900,2007.0,toyota,fj cruiser,good,6 cylinders,gas,147543.0,automatic,wagon,42.7778,-73.749
4725,7193212032,19900,2015.0,jeep,grand cherokee,good,6 cylinders,gas,60462.0,automatic,wagon,42.7778,-73.749
4737,7192664926,15800,2019.0,kia,niro fe,like new,4 cylinders,hybrid,10.0,automatic,wagon,41.2949,-96.0546
4773,7192610972,5500,2008.0,mini,cooper clubman,good,4 cylinders,gas,131000.0,automatic,wagon,38.8161,-94.5328
4795,7194917697,6991,2012.0,subaru,outback,excellent,4 cylinders,gas,148156.0,automatic,wagon,26.0931,-80.1427
4880,7192486995,0,2015.0,kia,sol,excellent,4 cylinders,gas,101800.0,automatic,wagon,38.9674,-94.5192
4881,7192486752,0,2020.0,kia,sol,excellent,4 cylinders,gas,32200.0,automatic,wagon,38.9674,-94.5192
5019,7192328101,5500,2005.0,subaru,outback ll bean edition,excellent,6 cylinders,gas,155856.0,automatic,wagon,38.8161,-94.5328
5030,7192314916,2450,2005.0,ford,focus se wagon,excellent,4 cylinders,gas,173112.0,automatic,wagon,39.0653,-94.8611
5101,7194258036,11000,2012.0,buick,enclave,good,6 cylinders,gas,106000.0,automatic,wagon,40.743,-73.88
5103,7194257085,12600,2012.0,mini,cooper countryman,good,4 cylinders,gas,98484.0,automatic,wagon,40.743,-73.88
5104,7194256475,14800,2013.0,chevrolet,equinox,good,4 cylinders,gas,63259.0,automatic,wagon,40.743,-73.88
5106,7194255571,13800,2014.0,subaru,outback,good,4 cylinders,gas,88600.0,automatic,wagon,40.743,-73.88
5107,7194254287,11600,2013.0,ford,escape,good,4 cylinders,gas,87632.0,automatic,wagon,40.743,-73.88
5116,7194246811,11775,2013.0,volkswagen,tiguan,good,4 cylinders,gas,62196.0,automatic,wagon,40.743,-73.88
5130,7179942378,8750,2013.0,nissan,murano,good,6 cylinders,gas,129797.0,automatic,wagon,29.9668,-90.0625
5132,7179941301,6895,2009.0,toyota,venza,good,4 cylinders,gas,242531.0,automatic,wagon,29.9668,-90.0625
5133,7179940944,5288,2006.0,volvo,xc90,good,5 cylinders,gas,138000.0,automatic,wagon,29.9668,-90.0625
5134,7179940571,6890,2006.0,nissan,armada,good,8 cylinders,gas,160605.0,automatic,wagon,29.9668,-90.0625
5141,7192913391,11295,2016.0,subaru,impreza,good,4 cylinders,gas,125012.0,automatic,wagon,43.3237,-72.5084
5171,7192766752,995,2002.0,subaru,outback,fair,4 cylinders,gas,12600.0,manual,wagon,44.8276,-73.0811
5186,7179067204,4900,2004.0,mercedes-benz,benz e320 4matic wagon,good,6 cylinders,gas,152200.0,automatic,wagon,43.9063,-91.0893
5238,7192554018,18000,2016.0,subaru,impreza sport limited awd,excellent,4 cylinders,gas,17909.0,automatic,wagon,44.1889,-72.8283
5297,7181052170,2290,2000.0,volkswagen,passat,good,4 cylinders,gas,151080.0,automatic,wagon,43.2509,-89.7025
5308,7186175251,2500,2008.0,subaru,forester 2.5x,good,4 cylinders,gas,240600.0,automatic,wagon,44.5904,-123.272
5324,7189792023,3000,1997.0,mercury,sable,excellent,6 cylinders,gas,21696.0,automatic,wagon,36.062,-95.945
5399,7194133459,5495,2006.0,subaru,legacy wagon,excellent,4 cylinders,gas,119309.0,automatic,wagon,40.7119,-73.7944
5490,7185281780,10995,2011.0,volkswagen,jetta sportwagen tdi,excellent,4 cylinders,diesel,64287.0,automatic,wagon,44.97,-122.968
5518,7193885997,8950,2011.0,honda,cr-v,like new,4 cylinders,gas,115000.0,automatic,wagon,40.6775,-73.3646
5520,7191695145,9000,2008.0,bmw,328xi sport wagon,excellent,6 cylinders,gas,94800.0,automatic,wagon,44.2753,-73.1914
5521,7191693253,1650,2007.0,subaru,impreza outback,fair,4 cylinders,gas,178108.0,manual,wagon,44.9168,-73.1211
5583,7180510800,23995,2017.0,ford,edge,good,6 cylinders,gas,61520.0,automatic,wagon,42.9702,-90.1124
5584,7180509927,15995,2017.0,buick,encore,good,4 cylinders,gas,30434.0,automatic,wagon,42.9702,-90.1124
5585,7180509512,26995,2017.0,chevrolet,traverse,good,6 cylinders,gas,46117.0,automatic,wagon,42.9702,-90.1124
5587,7180509056,27995,2015.0,ford,expedition el,good,6 cylinders,gas,115593.0,automatic,wagon,42.9702,-90.1124
5605,7180502264,20995,2017.0,kia,sorento,good,4 cylinders,gas,48949.0,automatic,wagon,42.9702,-90.1124
5607,7180501465,13995,2014.0,kia,sorento,good,6 cylinders,gas,114594.0,automatic,wagon,42.9702,-90.1124
5608,7180501093,19995,2018.0,ford,explorer,good,6 cylinders,gas,113837.0,automatic,wagon,42.9702,-90.1124
5610,7180500262,12995,2009.0,gmc,yukon xl,good,8 cylinders,gas,176439.0,automatic,wagon,42.9702,-90.1124
5674,7191490669,9850,2008.0,mini,clubman,excellent,4 cylinders,gas,49423.0,automatic,wagon,35.3247,-82.4646
5753,7192876319,1500,2004.0,volkswagen,passat wagon,fair,6 cylinders,gas,157000.0,automatic,wagon,41.8736,-71.0192
5761,7188978681,1200,2001.0,subaru,outback,fair,4 cylinders,gas,2999999.0,automatic,wagon,35.2604,-95.8675
5840,7189374833,1900,1998.0,mercedes-benz,e320 wagon,fair,6 cylinders,gas,182000.0,automatic,wagon,36.2142,-81.666
5873,7191430505,5750,2009.0,ford,flex sel,good,6 cylinders,gas,281000.0,automatic,wagon,35.5494,-80.4226
5884,7194814902,0,2015.0,kia,soul,excellent,4 cylinders,gas,57780.0,automatic,wagon,25.8042,-80.2405
5886,7193167662,2995,2006.0,chrysler,pacifica,excellent,6 cylinders,gas,122686.0,automatic,wagon,39.0735,-95.6645
5944,7192802387,4995,1999.0,chevrolet,tracker,good,4 cylinders,gas,89461.0,manual,wagon,39.1372,-95.9549
5971,7192800005,2900,2002.0,ford,explorer,good,6 cylinders,gas,182205.0,automatic,wagon,39.1372,-95.9549
5972,7192799822,10995,2007.0,jeep,grand cherokee,good,6 cylinders,diesel,108059.0,automatic,wagon,39.1372,-95.9549
5979,7192798473,3900,2005.0,dodge,durango,good,6 cylinders,gas,156436.0,automatic,wagon,39.1372,-95.9549
5986,7192796682,5995,2008.0,mercury,mariner,good,6 cylinders,gas,133683.0,automatic,wagon,39.1372,-95.9549
5987,7192796441,5995,2011.0,ford,escape,good,4 cylinders,gas,145650.0,automatic,wagon,39.1372,-95.9549
5999,7192795149,1900,2002.0,jeep,grand cherokee,good,6 cylinders,gas,199940.0,automatic,wagon,39.1372,-95.9549
6001,7192794729,5995,2008.0,mercury,mariner,good,6 cylinders,gas,133683.0,automatic,wagon,39.1372,-95.9549
6002,7192794500,5995,2011.0,ford,escape,good,4 cylinders,gas,145650.0,automatic,wagon,39.1372,-95.9549
6010,7192793113,1900,2002.0,jeep,grand cherokee,good,6 cylinders,gas,199940.0,automatic,wagon,39.1372,-95.9549
6022,7187975086,2000,1996.0,volvo,850 turbo wagon,good,5 cylinders,gas,294161.0,automatic,wagon,43.9397,-123.192
6122,7189751530,12995,2009.0,subaru,forester xt,good,4 cylinders,gas,91162.0,automatic,wagon,44.0915,-121.407
6146,7189556737,22995,2017.0,volvo,v60,like new,4 cylinders,gas,28846.0,automatic,wagon,45.5248,-122.656
6153,7192336070,0,2016.0,lincoln,mkt,excellent,6 cylinders,gas,83215.0,automatic,wagon,36.7214,-95.9352
6167,7191967399,3800,2007.0,dodge,magnum,good,6 cylinders,gas,185026.0,automatic,wagon,36.6709,-79.8805
6176,7192173433,22000,2016.0,ford,transit passenger 350 xlt,excellent,6 cylinders,gas,45211.0,automatic,wagon,61.1901,-149.936
6224,7193615329,7400,2008.0,subaru,outback,excellent,4 cylinders,gas,116000.0,automatic,wagon,40.597,-74.077
6453,7181007265,0,2017.0,chevrolet,trax,excellent,4 cylinders,gas,30301.0,automatic,wagon,39.1301,-84.601
6459,7189030474,2500,2007.0,volkswagen,passat wagon,fair,4 cylinders,gas,93000.0,automatic,wagon,44.0915,-121.407
6506,7193193712,4500,2012.0,volkswagen,jetta sportwagen s,good,5 cylinders,gas,185000.0,automatic,wagon,36.6224,-76.0249
6510,7193075554,3995,2003.0,subaru,outback,excellent,4 cylinders,gas,118718.0,automatic,wagon,36.8548,-76.1832
6563,7180421329,0,2017.0,nissan,rogue,excellent,4 cylinders,gas,56903.0,automatic,wagon,39.1301,-84.601
6564,7180421199,0,2015.0,kia,soul,excellent,4 cylinders,gas,62326.0,automatic,wagon,39.2868,-84.4683
6622,7190031732,3100,2006.0,volvo,v70 wagon,good,5 cylinders,gas,159000.0,automatic,wagon,34.9151,-81.0129
6629,7190028450,800,2001.0,subaru,forester,fair,4 cylinders,gas,295000.0,automatic,wagon,35.4141,-80.6162
6663,7179750569,0,2017.0,mazda,cx-3,excellent,4 cylinders,gas,23905.0,automatic,wagon,39.1301,-84.601
6703,7193060364,15595,2013.0,cadillac,srx,excellent,6 cylinders,gas,81371.0,automatic,wagon,38.1596,-85.6977
6726,7192998088,5900,2004.0,subaru,legacy,excellent,4 cylinders,gas,63653.0,automatic,wagon,38.6771,-85.1466
6746,7192971447,10750,2010.0,lincoln,mkx,excellent,6 cylinders,gas,115214.0,automatic,wagon,38.1596,-85.6977
6782,7188373952,12995,2016.0,kia,soul wagon,good,4 cylinders,gas,39531.0,manual,wagon,44.0915,-121.407
6789,7188364168,11000,2010.0,subaru,impreza wrx,good,4 cylinders,gas,107559.0,manual,wagon,44.0928,-121.294
6812,7179196539,5900,2008.0,bmw,5-series sport wagon,good,6 cylinders,gas,167250.0,automatic,wagon,39.4353,-83.8296
6825,7191539087,8500,1962.0,chevrolet,corvair monza,good,6 cylinders,gas,67946.0,automatic,wagon,35.2109,-78.0983
6841,7179087063,6995,1998.0,ram,wagon,excellent,8 cylinders,gas,86892.0,automatic,wagon,40.0287,-84.2077
6863,7178934730,0,2016.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,88557.0,automatic,wagon,39.1301,-84.601
6899,7192335592,5995,2008.0,subaru,outback,excellent,4 cylinders,gas,138596.0,automatic,wagon,36.8072,-76.2213
6985,7194654622,7995,2012.0,subaru,outback,good,4 cylinders,gas,114000.0,automatic,wagon,43.1738,-77.5145
6986,7194654427,7995,2010.0,nissan,xterra,good,6 cylinders,gas,97000.0,automatic,wagon,43.1738,-77.5145
6991,7194652967,8995,2012.0,toyota,matrix,good,4 cylinders,gas,69000.0,automatic,wagon,43.1738,-77.5145
7124,7189180252,2000,1997.0,ford,escort station wagon,good,4 cylinders,gas,129435.0,automatic,wagon,44.8266,-117.762
7174,7194128164,17995,2014.0,ford,econoline wagon xlt,good,8 cylinders,other,98434.0,automatic,wagon,43.2205,-77.819
7177,7189686584,16995,2014.0,ford,flex limited,excellent,6 cylinders,gas,56349.0,automatic,wagon,28.0982,-80.6728
7204,7192802071,5500,2012.0,hyundai,elantra touring,excellent,4 cylinders,gas,155700.0,automatic,wagon,37.42,-77.4749
7211,7189579297,22995,2017.0,volvo,v60,like new,4 cylinders,gas,28846.0,automatic,wagon,45.5248,-122.656
7298,7189269664,8700,2011.0,subaru,outback,excellent,4 cylinders,gas,107000.0,automatic,wagon,45.6699,-122.581
7299,7189267986,13500,2015.0,kia,soul,like new,4 cylinders,gas,14623.0,automatic,wagon,44.652,-123.133
7317,7193062063,2800,2001.0,volvo,xc70 cross country,good,5 cylinders,gas,200000.0,automatic,wagon,64.8781,-148.215
7379,7191811227,9000,2008.0,subaru,outback,excellent,6 cylinders,gas,148000.0,automatic,wagon,34.8942,-111.874
7430,7187279944,5995,2005.0,audi,a4 2.0t avant quattro,excellent,4 cylinders,gas,114717.0,automatic,wagon,45.4021,-122.614
7452,7187207722,1500,2003.0,mercedes-benz,benz e320 4matic wagon,good,6 cylinders,gas,214300.0,automatic,wagon,44.3946,-122.983
