,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
0,7184712241,16995,2007.0,gmc,sierra classic 2500hd,good,8 cylinders,diesel,254217.0,automatic,truck,45.6836,-92.9648
1,7184711787,13995,2012.0,ford,f-150,good,6 cylinders,gas,188406.0,automatic,truck,45.6836,-92.9648
5,7184708752,12995,2004.0,ram,2500,good,6 cylinders,diesel,309621.0,automatic,truck,45.6836,-92.9648
6,7184707480,10995,2011.0,chevrolet,silverado 1500,good,8 cylinders,gas,210865.0,automatic,truck,45.6836,-92.9648
7,7184707048,12450,2011.0,chevrolet,silverado 1500,good,8 cylinders,gas,150959.0,automatic,truck,45.6836,-92.9648
8,7184706576,15995,2011.0,chevrolet,silverado 2500hd,good,8 cylinders,gas,223470.0,automatic,truck,45.6836,-92.9648
9,7184706151,11995,2009.0,chevrolet,silverado 1500,good,8 cylinders,gas,170684.0,automatic,truck,45.6836,-92.9648
10,7184705334,10995,2011.0,chevrolet,silverado 1500,good,8 cylinders,gas,208016.0,automatic,truck,45.6836,-92.9648
11,7184704468,9450,2008.0,chevrolet,silverado 1500,good,8 cylinders,gas,196913.0,automatic,truck,45.6836,-92.9648
12,7184703651,14995,2011.0,chevrolet,silverado 1500,good,8 cylinders,gas,102462.0,automatic,truck,45.6836,-92.9648
14,7195084414,9900,2003.0,chevrolet,silverado,good,8 cylinders,diesel,299000.0,automatic,truck,34.9693,-106.631
28,7195072023,19995,2005.0,ford,super duty f-350 drw,excellent,8 cylinders,diesel,167828.0,other,truck,33.4542,-111.926
30,7195071913,17995,2008.0,ford,super duty f-350 srw king,excellent,8 cylinders,diesel,229937.0,automatic,truck,33.4542,-111.926
33,7195071572,27995,2011.0,ford,super duty f-250 pickup,excellent,8 cylinders,diesel,225858.0,automatic,truck,33.4542,-111.926
34,7195071505,24995,2001.0,ford,f-150 lightning,excellent,8 cylinders,gas,110000.0,automatic,truck,33.4542,-111.926
35,7183970079,3745,2006.0,ford,f150 xl,good,6 cylinders,gas,186200.0,automatic,truck,46.1872,-92.8216
39,7195071381,20995,2006.0,ram,2500 laramie,excellent,6 cylinders,diesel,208453.0,automatic,truck,33.4542,-111.926
40,7183727204,60000,2018.0,gmc,sierra denali 2500 hd,excellent,8 cylinders,diesel,81000.0,automatic,truck,46.74,-92.1581
44,7183590122,2000,1989.0,chevrolet,silverado,fair,8 cylinders,gas,85000.0,manual,truck,46.7606,-92.266
55,7183125328,20000,2015.0,ford,f-150,excellent,6 cylinders,gas,92000.0,automatic,truck,46.7016,-92.0912
85,7187817070,19900,2016.0,chevrolet,silverado 1500,good,8 cylinders,gas,141118.0,automatic,truck,46.9143,-95.0349
91,7187686808,5039,2005.0,dodge,dakota,good,8 cylinders,gas,176580.0,automatic,truck,46.8343,-96.8151
142,7186960934,5500,1996.0,chevrolet,silverado 1500,good,8 cylinders,gas,133000.0,automatic,truck,46.8172,-95.8453
148,7186703596,6500,2006.0,gmc,w4500,excellent,4 cylinders,diesel,290000.0,automatic,truck,46.8907,-96.9258
153,7186646350,10000,2010.0,ford,f-150,excellent,8 cylinders,gas,113000.0,automatic,truck,46.273,-96.607
230,7184752942,10990,2009.0,ford,ranger 4x4,good,6 cylinders,gas,114000.0,automatic,truck,38.9268,-78.1796
253,7183674512,12990,2007.0,ford,f150 king ranch,excellent,8 cylinders,gas,143000.0,automatic,truck,38.9268,-78.1796
263,7193371115,1,2010.0,gmc,sierra 1500,excellent,8 cylinders,gas,186049.0,automatic,truck,26.2736,-98.3552
309,7187599462,11995,2004.0,ford,f250 super duty,good,8 cylinders,diesel,198900.0,automatic,truck,48.7551,-122.472
310,7185158827,21999,2013.0,chevrolet,silverado 1500,like new,8 cylinders,gas,57900.0,automatic,truck,46.9132,-98.036
339,7187211331,4500,1983.0,dodge,w150,good,8 cylinders,gas,87000.0,automatic,truck,48.9372,-122.459
341,7193241257,12900,2011.0,ford,f-150,excellent,8 cylinders,gas,175325.0,automatic,truck,26.1771,-98.252
345,7195096726,19500,1967.0,chevrolet,c10,good,8 cylinders,gas,1000000.0,automatic,truck,39.1164,-77.7802
366,7187048282,24000,1999.0,ford,f350 mark iii,excellent,6 cylinders,diesel,96200.0,automatic,truck,48.9025,-122.706
374,7184345735,5200,2005.0,ford,f-150,good,8 cylinders,gas,154000.0,automatic,truck,46.276,-96.0904
405,7195088427,8900,2005.0,ram,1500,good,8 cylinders,gas,145000.0,automatic,truck,39.1486,-77.0268
406,7195087487,4900,2001.0,chevrolet,s-10,good,4 cylinders,gas,139000.0,automatic,truck,39.1541,-77.0686
445,7183084769,9000,2010.0,gmc,sierra 1500,good,8 cylinders,gas,249750.0,automatic,truck,46.8759,-96.7658
459,7186701194,9500,2010.0,ford,f-150,good,8 cylinders,gas,222000.0,automatic,truck,44.3351,-93.9811
467,7185974908,6500,2005.0,ford,f-150,excellent,8 cylinders,gas,169000.0,automatic,truck,48.749,-122.489
478,7185891430,20950,2016.0,gmc,sierra,good,8 cylinders,gas,29974.0,automatic,truck,48.4955,-122.607
482,7185888476,73950,2019.0,ford,f350,excellent,8 cylinders,diesel,25500.0,automatic,truck,48.4955,-122.607
498,7192804522,3450,2000.0,mazda,b3000,excellent,6 cylinders,gas,132.0,automatic,truck,25.9112,-97.4855
519,7182208957,9950,2010.0,ford,ranger,good,6 cylinders,gas,87360.0,automatic,truck,7.81584,-88.6978
524,7182064618,6200,2004.0,ford,explorer sport trac xlt,excellent,6 cylinders,gas,119223.0,automatic,truck,28.3951,-80.7494
546,7181544535,6000,1995.0,ford,f350,good,8 cylinders,diesel,260000.0,automatic,truck,28.2738,-80.657
578,7184092588,1700,1997.0,chevrolet,cheyenne 1500,fair,8 cylinders,gas,2564237.0,automatic,truck,44.1727,-94.0087
579,7185050510,9999,2004.0,toyota,tacoma,excellent,4 cylinders,gas,202000.0,manual,truck,48.8216,-122.516
584,7182774926,15500,2012.0,ford,f-150 lariat,excellent,6 cylinders,gas,149000.0,automatic,truck,30.4291,-84.1955
593,7182664073,7500,2006.0,ford,f-150,excellent,8 cylinders,gas,236000.0,automatic,truck,30.4842,-84.0654
595,7182272327,4500,2006.0,ford,f-150,excellent,6 cylinders,gas,152000.0,automatic,truck,30.4286,-84.2593
616,7194809096,57500,2018.0,ford,f450 x-cab 4x4,excellent,8 cylinders,diesel,118000.0,automatic,truck,42.0853,-72.5584
624,7184839090,10900,2008.0,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,180000.0,automatic,truck,48.8124,-122.486
644,7184606387,20950,2016.0,gmc,sierra,good,8 cylinders,gas,29974.0,automatic,truck,48.4955,-122.607
699,7183280983,8250,2003.0,chevrolet,silverado 2500 ls 4dr,good,8 cylinders,gas,218000.0,automatic,truck,48.6788,-122.296
703,7187954228,17500,2010.0,ram,1500 4x4,excellent,8 cylinders,gas,159000.0,automatic,truck,46.477,-119.075
704,7187862924,37980,2016.0,ford,f-150 xlt sport package,excellent,8 cylinders,gas,87795.0,automatic,truck,47.7177,-117.412
713,7187728791,53999,2017.0,ford,f-150 limited ecoboost,excellent,6 cylinders,gas,30244.0,automatic,truck,47.7177,-117.412
714,7187589425,41980,2017.0,toyota,tacoma sr5 loaded crew,excellent,6 cylinders,gas,18868.0,automatic,truck,47.7177,-117.412
719,7187299265,8500,1997.0,ford,f-250,fair,8 cylinders,diesel,269000.0,automatic,truck,46.3844,-118.944
731,7186891556,34000,2015.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,40000.0,automatic,truck,46.2057,-119.141
736,7186817290,6800,2002.0,chevrolet,silverado,good,8 cylinders,gas,320000.0,automatic,truck,46.3844,-118.944
743,7186580548,39980,2017.0,ford,f-150 xlt hd payload,excellent,6 cylinders,gas,42501.0,automatic,truck,47.7177,-117.412
786,7185492141,3500,2003.0,dodge,dakota,good,8 cylinders,gas,220000.0,automatic,truck,46.1933,-119.254
787,7185473314,18000,2001.0,ford,f550,fair,8 cylinders,diesel,236000.0,automatic,truck,45.6605,-118.783
788,7185472994,40980,2018.0,nissan,titan pro-4x edition,excellent,8 cylinders,gas,17568.0,automatic,truck,47.7177,-117.412
806,7194661250,13995,2008.0,gmc,sierra 1500,good,8 cylinders,gas,189707.0,automatic,truck,35.0865,-106.564
807,7194661042,35995,2011.0,ford,f-350 sd,good,8 cylinders,diesel,98455.0,automatic,truck,35.0865,-106.564
808,7194660845,10995,2009.0,chevrolet,silverado 1500,good,8 cylinders,gas,129550.0,automatic,truck,35.0865,-106.564
809,7194660618,42995,2018.0,chevrolet,silverado 2500hd,good,8 cylinders,diesel,67078.0,automatic,truck,35.0865,-106.564
816,7192129281,17900,2016.0,chevrolet,silverado,like new,8 cylinders,gas,87000.0,automatic,truck,26.2937,-98.3008
829,7194511551,50995,2018.0,chevrolet,silverado 1500,like new,8 cylinders,gas,40393.0,automatic,truck,35.0873,-106.558
834,7194461897,23999,2014.0,ford,f150 king ranch 4x4,excellent,8 cylinders,gas,130359.0,automatic,truck,35.0712,-106.525
836,7194458999,34999,2015.0,chevrolet,silverado 1500 z71,excellent,8 cylinders,gas,97139.0,automatic,truck,35.0712,-106.525
843,7194408159,29999,2015.0,ford,f-150,excellent,6 cylinders,gas,48150.0,automatic,truck,35.1307,-106.516
844,7194403313,32995,2019.0,ram,1500,like new,8 cylinders,gas,3039.0,automatic,truck,35.0873,-106.558
850,7194377029,44540,2017.0,toyota,tundra crewmax 4x4,excellent,8 cylinders,gas,45039.0,automatic,truck,35.0873,-106.558
855,7182459515,34900,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,94990.0,automatic,truck,27.3908,-80.3246
881,7181727723,18800,2012.0,ford,f350 super duty,excellent,8 cylinders,diesel,266538.0,automatic,truck,27.3908,-80.3246
903,7181285802,10000,2002.0,ford,f250 super duty,excellent,8 cylinders,diesel,286000.0,automatic,truck,27.1656,-80.2916
904,7182996353,14990,2015.0,ford,f-250 super duty xl,excellent,8 cylinders,gas,178362.0,automatic,truck,27.2866,-82.477
906,7182980567,20990,2012.0,ford,f-350 super duty xl,excellent,8 cylinders,diesel,165297.0,automatic,truck,27.2866,-82.477
907,7182948094,17990,2012.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,215445.0,automatic,truck,27.2866,-82.477
908,7182938859,17990,2011.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,180183.0,automatic,truck,27.2866,-82.477
909,7182929477,10990,2012.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,207146.0,automatic,truck,27.2866,-82.477
910,7182895528,22990,2013.0,ford,f-350 super duty xl,excellent,8 cylinders,diesel,125733.0,automatic,truck,27.2866,-82.477
927,7193972649,3500,1993.0,ford,f-150,good,8 cylinders,gas,95.0,automatic,truck,34.7806,-106.712
980,7190566496,16999,2008.0,ford,f-150 4wd fxr off road,excellent,8 cylinders,gas,69000.0,automatic,truck,33.7439,-116.359
992,7190479352,19500,2014.0,nissan,frontier crew cab 4x4 sv,like new,6 cylinders,gas,43700.0,automatic,truck,33.6119,-116.243
993,7190459944,14999,2014.0,ford,f-150 xl,excellent,8 cylinders,gas,150216.0,automatic,truck,33.7456,-116.362
1005,7190211647,14500,2011.0,ford,f150,excellent,6 cylinders,gas,83495.0,automatic,truck,33.9163,-118.297
1012,7189936516,4950,1999.0,ram,2500,good,8 cylinders,gas,220000.0,automatic,truck,34.1296,-116.313
1013,7189879224,31900,2018.0,ford,f-150 xlt,excellent,6 cylinders,gas,62000.0,automatic,truck,33.7412,-116.357
1016,7189857792,16999,2008.0,ford,f-150 4wd fxr off road,excellent,8 cylinders,gas,69000.0,automatic,truck,33.7439,-116.359
1022,7191500776,5500,1997.0,toyota,tacoma,fair,6 cylinders,gas,307.0,manual,truck,40.746,-122.843
1035,7190349472,5000,2003.0,nissan,frontier xe,good,6 cylinders,gas,200000.0,automatic,truck,40.5775,-122.404
1085,7193899703,37995,2019.0,ford,ranger lariat,like new,4 cylinders,gas,8391.0,automatic,truck,35.0873,-106.558
1094,7193886777,7200,2002.0,ford,f-250 super duty,like new,8 cylinders,gas,183000.0,automatic,truck,35.1104,-106.578
1101,7191523093,26999,2018.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,64949.0,automatic,truck,37.6098,-120.995
1102,7191522040,15500,2009.0,toyota,tacoma double cab,good,6 cylinders,gas,226561.0,automatic,truck,39.1806,-120.145
1104,7192652243,35000,2012.0,gmc,sierra 3500hd,good,8 cylinders,diesel,165000.0,automatic,truck,32.0199,-102.148
1105,7192557853,34500,2015.0,ford,f550,like new,8 cylinders,diesel,107000.0,automatic,truck,35.147,-97.372
1109,7193875174,6500,2003.0,ford,f150 super cab xlt,good,6 cylinders,gas,195500.0,automatic,truck,35.1329,-106.567
1111,7191435261,5950,2001.0,ford,f-150 super crew 4x4,excellent,8 cylinders,gas,200000.0,automatic,truck,39.5275,-119.776
1118,7192212872,29500,2014.0,ram,2500 diesel,excellent,6 cylinders,diesel,112000.0,automatic,truck,32.0258,-102.163
1119,7191371385,13000,2008.0,ford,f350,good,8 cylinders,diesel,219000.0,automatic,truck,39.5354,-119.837
1124,7192146184,7000,2006.0,ram,2500 diesel 4x4,excellent,6 cylinders,diesel,263000.0,automatic,truck,33.5621,-101.856
1126,7191333643,29995,2017.0,ram,1500,excellent,8 cylinders,gas,30196.0,automatic,truck,39.4945,-119.789
1127,7191333220,17995,2007.0,cadillac,escalade,excellent,8 cylinders,gas,116870.0,automatic,truck,39.4945,-119.789
1139,7191095001,25990,2012.0,chevrolet,avalanche ltz,excellent,8 cylinders,gas,96134.0,automatic,truck,39.4956,-119.79
1148,7191080400,34990,2015.0,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,63111.0,automatic,truck,39.4956,-119.79
1163,7193826152,38415,2020.0,gmc,sierra 1500 sle 4x4,new,4 cylinders,gas,10.0,automatic,truck,35.0873,-106.558
1168,7191019351,0,2010.0,honda,ridgeline,excellent,6 cylinders,gas,144602.0,automatic,truck,39.4945,-119.789
1169,7191017656,0,2009.0,ford,f-150,excellent,8 cylinders,gas,109792.0,automatic,truck,39.4945,-119.789
1178,7190918257,7500,2003.0,chevrolet,silverado,good,6 cylinders,gas,319212.0,automatic,truck,39.1507,-119.746
1179,7190917890,15500,2010.0,toyota,tacoma,good,6 cylinders,gas,185458.0,manual,truck,39.1507,-119.746
1180,7190917288,12500,2014.0,chevrolet,silverado 2500hd,good,8 cylinders,gas,210466.0,automatic,truck,39.1507,-119.746
1181,7193804853,3750,2003.0,ford,f250,fair,8 cylinders,gas,300200.0,automatic,truck,35.1868,-106.665
1195,7193727929,10000,2007.0,ram,3500 slt,fair,6 cylinders,diesel,161325.0,manual,truck,35.5065,-108.741
1200,7190570830,7700,2006.0,chevrolet,silverado 1500 4x4,excellent,8 cylinders,gas,21400.0,automatic,truck,39.6269,-119.708
1271,7190483278,18000,2010.0,toyota,tacoma,excellent,6 cylinders,gas,248000.0,manual,truck,39.1507,-119.746
1280,7190462814,28995,2007.0,ram,2500,excellent,6 cylinders,diesel,123392.0,automatic,truck,39.4945,-119.789
1282,7190462208,11995,2004.0,ford,f-150,excellent,8 cylinders,gas,128329.0,automatic,truck,39.4945,-119.789
1287,7190460646,24995,2008.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,103555.0,automatic,truck,39.4945,-119.789
1289,7190454172,24995,2008.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,103555.0,automatic,truck,39.4945,-119.789
1294,7190451406,9995,1997.0,toyota,t100,good,6 cylinders,gas,174256.0,automatic,truck,39.4945,-119.789
1315,7190443852,27995,2009.0,ford,f-150,good,3 cylinders,gas,72110.0,automatic,truck,39.4945,-119.789
1334,7190272216,13000,2002.0,ford,f350 super duty lariat,excellent,8 cylinders,diesel,279700.0,automatic,truck,38.9166,-119.727
1349,7190233265,17995,2007.0,cadillac,escalade,excellent,8 cylinders,gas,116870.0,automatic,truck,39.4945,-119.789
1353,7190229154,21995,2009.0,gmc,sierra 1500,excellent,8 cylinders,gas,103898.0,automatic,truck,39.4945,-119.789
1356,7190226635,18995,2009.0,toyota,tacoma,excellent,4 cylinders,gas,103789.0,manual,truck,39.4945,-119.789
1364,7190067825,46950,2016.0,ford,f250 xlt crew 4x4,like new,8 cylinders,diesel,49135.0,automatic,truck,39.5353,-119.769
1382,7193540806,60000,2019.0,chevrolet,silverado 1500 rst,like new,4 cylinders,gas,10175.0,automatic,truck,35.1421,-106.704
1392,7189874936,37990,2014.0,gmc,sierra 1500 denali,excellent,8 cylinders,gas,87052.0,automatic,truck,39.4956,-119.79
1393,7189871229,41990,2017.0,gmc,canyon 4wd slt,excellent,4 cylinders,diesel,29915.0,automatic,truck,39.4956,-119.79
1397,7189867379,13995,2007.0,chevrolet,avalanche,good,8 cylinders,gas,125998.0,automatic,truck,39.4939,-119.79
1402,7189866330,27995,2009.0,ford,f-150,good,3 cylinders,gas,72110.0,automatic,truck,39.4939,-119.79
1413,7189853965,33990,2014.0,toyota,tundra ltd,excellent,8 cylinders,gas,103557.0,automatic,truck,39.4956,-119.79
1414,7194887258,7600,1996.0,ford,f350,excellent,8 cylinders,diesel,2004000.0,automatic,truck,38.7492,-77.4878
1470,7194661525,8800,2001.0,toyota,tacoma,excellent,6 cylinders,gas,191000.0,automatic,truck,38.7492,-77.4878
1475,7194605355,19900,2008.0,ford,f-250 super duty,excellent,8 cylinders,diesel,114400.0,automatic,truck,38.5669,-77.2921
1489,7192159098,7000,2006.0,ram,2500 diesel 4x4,excellent,6 cylinders,diesel,263000.0,automatic,truck,33.5624,-101.856
1490,7192129845,13000,2008.0,ford,f-250 super duty xlt,excellent,8 cylinders,diesel,192020.0,automatic,truck,31.4707,-100.439
1494,7194504126,3500,2000.0,ford,f250 super duty,good,10 cylinders,gas,222600.0,automatic,truck,38.6438,-77.3451
1586,7193791315,12000,2005.0,ford,f-450,good,10 cylinders,gas,155700.0,automatic,truck,38.9601,-76.9147
1587,7193782652,9000,2005.0,gmc,savana 3500,good,8 cylinders,gas,151500.0,automatic,truck,38.9601,-76.9147
1598,7193717728,19800,2014.0,ford,f-150,good,6 cylinders,gas,96400.0,automatic,truck,39.0142,-77.5285
1618,7193570134,50000,2018.0,ford,f-650 livestock delivery,like new,10 cylinders,gas,2989.0,automatic,truck,38.7492,-77.4878
1620,7181147778,27999,2011.0,ford,f350 super duty lariat 4x4,excellent,8 cylinders,diesel,231888.0,automatic,truck,38.6406,-121.27
1622,7181056011,22000,2006.0,ram,3500,good,6 cylinders,diesel,190000.0,automatic,truck,37.8574,-121.283
1633,7180649897,6700,2012.0,chevrolet,traverse,excellent,6 cylinders,gas,111231.0,automatic,truck,37.9625,-121.238
1651,7180058860,20000,2008.0,chevrolet,silverado 1500 lt 4x4,excellent,8 cylinders,gas,120000.0,automatic,truck,37.9532,-121.312
1670,7179422889,22000,2006.0,ram,3500,good,6 cylinders,diesel,190000.0,automatic,truck,37.8574,-121.283
1678,7193526197,30000,1982.0,jeep,cj-8 scrambler,excellent,8 cylinders,gas,4200.0,automatic,truck,38.7028,-77.5468
1680,7179116796,37999,2015.0,chevrolet,silverado 1500 lt 4x4,excellent,8 cylinders,gas,27999.0,automatic,truck,38.6406,-121.27
1689,7193187329,35000,2006.0,chevrolet,kodaik c4500,excellent,8 cylinders,gas,98825.0,automatic,truck,33.8925,-118.296
1723,7194324220,25000,2013.0,chevrolet,silverado 2500 hd,good,8 cylinders,diesel,183500.0,automatic,truck,36.4151,-107.977
1750,7194602525,0,2006.0,ram,2500 4x4,fair,8 cylinders,gas,160888.0,automatic,truck,32.2964,-104.413
1752,7194056923,36995,2015.0,chevrolet,silverado 3500hd,excellent,8 cylinders,diesel,73550.0,automatic,truck,42.1476,-75.9001
1754,7194056781,14995,2010.0,chevrolet,silverado hybrid,excellent,8 cylinders,hybrid,72400.0,automatic,truck,42.1476,-75.9001
1763,7194056641,18995,2011.0,toyota,tacoma,excellent,6 cylinders,gas,125400.0,automatic,truck,42.1476,-75.9001
1791,7194056478,36495,2019.0,toyota,tacoma,excellent,6 cylinders,gas,16429.0,automatic,truck,42.1476,-75.9001
1799,7194842237,37999,2011.0,ford,f-450 sd,excellent,8 cylinders,diesel,69123.0,automatic,truck,28.4661,-81.3964
1817,7194666066,11500,1986.0,jeep,comanche,good,4 cylinders,gas,127500.0,manual,truck,29.0238,-80.9218
1825,7194266803,1,2015.0,ford,f-150,excellent,10 cylinders,gas,60717.0,other,truck,28.4661,-81.3964
1848,7194186927,5950,2001.0,gmc,sierra 2500hd,good,8 cylinders,gas,157306.0,automatic,truck,28.8989,-81.2473
1849,7194162092,16999,2001.0,ford,f 250,excellent,8 cylinders,diesel,136656.0,automatic,truck,29.1722,-81.0273
1851,7193965698,2500,2004.0,dodge,dakota,excellent,6 cylinders,gas,129146.0,manual,truck,29.4562,-81.3244
1858,7193851852,28999,2016.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,87191.0,automatic,truck,28.4661,-81.3964
1896,7193085177,8100,2007.0,toyota,tundra,good,8 cylinders,gas,215000.0,automatic,truck,29.5613,-97.9628
1932,7194665217,15000,2003.0,ford,f350 xlt,excellent,6 cylinders,diesel,93362.0,automatic,truck,26.9379,-82.2388
1943,7194475873,26500,2011.0,ford,f250 super duty,excellent,8 cylinders,diesel,206354.0,automatic,truck,27.3908,-80.3246
1944,7194474255,33900,2015.0,chevrolet,silverado,excellent,8 cylinders,gas,94990.0,automatic,truck,27.3908,-80.3246
1945,7194470027,33900,2015.0,chevrolet,silverado,excellent,8 cylinders,gas,94990.0,automatic,truck,27.3908,-80.3246
1946,7194469415,27500,2011.0,ford,f450,excellent,8 cylinders,diesel,152965.0,automatic,truck,27.3908,-80.3246
1964,7194244672,12500,2012.0,chevrolet,silverado 1500 lt,good,8 cylinders,gas,174000.0,automatic,truck,26.1529,-81.7417
1969,7194176263,10900,2007.0,chevrolet,express 2500,excellent,8 cylinders,gas,117000.0,automatic,truck,27.5429,-82.563
1975,7194156195,11000,2008.0,ford,f250,good,8 cylinders,diesel,175714.0,automatic,truck,26.6618,-81.8008
1994,7193825792,20698,2014.0,ford,f-150 supercrew xl,excellent,8 cylinders,gas,78297.0,automatic,truck,26.6128,-81.8715
2035,7193064799,67500,2019.0,ford,super duty f-350,excellent,8 cylinders,diesel,15020.0,automatic,truck,29.3374,-98.5393
2038,7190595346,6000,2005.0,chevrolet,silverado,fair,8 cylinders,diesel,256000.0,automatic,truck,44.5507,-92.5544
2041,7193035536,13500,1996.0,ford,f-250,excellent,8 cylinders,diesel,250000.0,automatic,truck,30.0416,-99.1408
2076,7192819659,21000,2016.0,ram,1500,like new,8 cylinders,gas,133537.0,automatic,truck,29.5563,-98.3643
2077,7192807647,12397,2010.0,ford,f150 supercrew cab,excellent,8 cylinders,gas,185500.0,automatic,truck,29.5769,-98.5739
2082,7192783516,19000,2006.0,ram,2500 mega cab,excellent,6 cylinders,diesel,170700.0,automatic,truck,29.6321,-98.7542
2086,7192770059,39999,2019.0,ford,super duty f-250 srw,good,8 cylinders,gas,26362.0,automatic,truck,29.6582,-98.5194
2090,7192769308,23999,2015.0,ford,super duty f-350 srw,good,8 cylinders,diesel,151318.0,automatic,truck,29.6582,-98.5194
2091,7192769063,19999,2013.0,ford,f-150,good,8 cylinders,gas,94308.0,automatic,truck,29.6582,-98.5194
2093,7192768564,35999,2018.0,ram,2500,good,8 cylinders,gas,36025.0,automatic,truck,29.6582,-98.5194
2094,7192768346,32999,2018.0,ram,2500,good,8 cylinders,gas,54623.0,automatic,truck,29.6582,-98.5194
2100,7192763403,14750,2014.0,ford,f-250 sd,good,8 cylinders,gas,192177.0,automatic,truck,29.5931,-98.2959
2101,7192762888,13750,2012.0,ford,f-350 sd,good,8 cylinders,diesel,237442.0,automatic,truck,29.5931,-98.2959
2104,7192750863,28000,2014.0,gmc,sierra 1500 sle,like new,8 cylinders,gas,27500.0,automatic,truck,29.7229,-98.0742
2136,7192617469,27500,2017.0,chevrolet,silverado high country,like new,8 cylinders,gas,49000.0,automatic,truck,29.5551,-98.7442
2149,7192380718,14000,1987.0,chevrolet,r10 cheyenne,good,8 cylinders,gas,130000.0,automatic,truck,29.3805,-98.265
2165,7192147755,7000,2006.0,ram,2500 diesel 4x4,excellent,6 cylinders,diesel,263000.0,automatic,truck,33.5618,-101.857
2169,7192037696,3000,1998.0,ford,f-150,good,6 cylinders,gas,133000.0,automatic,truck,29.7767,-98.4626
2178,7191959165,0,2008.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,171329.0,automatic,truck,29.3588,-98.5604
2190,7191840146,29500,2016.0,toyota,tundra,like new,8 cylinders,gas,69560.0,automatic,truck,29.5563,-98.3643
2209,7191440310,9800,1997.0,gmc,sierra,good,8 cylinders,gas,333241.0,automatic,truck,29.0994,-98.6241
2211,7191312803,21900,2011.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,78500.0,automatic,truck,29.7565,-98.1983
2219,7194616829,10900,2002.0,chevrolet,avalanche 2590,excellent,8 cylinders,gas,1718800.0,automatic,truck,29.8422,-82.4579
2237,7193739154,35000,2014.0,chevrolet,silverado 1500,good,8 cylinders,gas,135436.0,automatic,truck,29.6465,-82.6066
2274,7194892517,26000,2016.0,chevrolet,colorado,new,4 cylinders,gas,29500.0,automatic,truck,30.2214,-81.5571
2277,7194832441,34950,2019.0,chevrolet,silverado 1500 ls 4x4,excellent,8 cylinders,gas,42125.0,automatic,truck,30.2073,-81.739
2278,7194832141,36495,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,37473.0,automatic,truck,30.2231,-81.7556
2279,7194831900,36395,2017.0,chevrolet,silverado 1500 custom,like new,8 cylinders,gas,36482.0,automatic,truck,30.2073,-81.739
2283,7194810728,21900,2012.0,ram,1500 ecodiesel,excellent,6 cylinders,diesel,65795.0,automatic,truck,30.2243,-81.7376
2287,7194803417,38495,2017.0,ford,f-150 lariat 4x4,like new,8 cylinders,gas,28000.0,automatic,truck,30.305,-81.7306
2301,7194564510,47795,2019.0,ram,1500 rebel sport 4x4,like new,8 cylinders,gas,16101.0,automatic,truck,30.2073,-81.739
2305,7194477318,26500,2016.0,ford,f250,excellent,8 cylinders,diesel,206354.0,automatic,truck,27.3908,-80.3246
2307,7194473846,33900,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,94990.0,automatic,truck,27.3908,-80.3246
2308,7194472529,24900,2010.0,ford,f350 4x4,excellent,8 cylinders,diesel,158685.0,automatic,truck,30.2243,-81.7376
2309,7194471743,33900,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,94990.0,automatic,truck,27.3908,-80.3246
2310,7194469020,27500,2011.0,ford,f450,excellent,8 cylinders,diesel,152965.0,automatic,truck,27.3908,-80.3246
2311,7194468175,27500,2011.0,ford,f450,excellent,8 cylinders,diesel,152965.0,automatic,truck,27.3908,-80.3246
2315,7194380332,36495,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,37473.0,automatic,truck,30.2231,-81.7556
2316,7194379154,34550,2019.0,chevrolet,silverado 1500 ls 4x4,excellent,8 cylinders,gas,42125.0,automatic,truck,30.2073,-81.739
2317,7194378089,45450,2019.0,chevrolet,silverado 1500 custom,new,8 cylinders,gas,9281.0,automatic,truck,30.2073,-81.739
2318,7194376873,44995,2016.0,ford,f250 4x4 lariat,excellent,8 cylinders,diesel,110066.0,automatic,truck,30.2073,-81.739
2320,7194375133,36950,2016.0,ram,1500 sport 4x4 crew,like new,8 cylinders,gas,57505.0,automatic,truck,30.2073,-81.739
2325,7194281790,21312,2018.0,nissan,titan sv 2018,excellent,8 cylinders,gas,112300.0,automatic,truck,30.3299,-81.4068
