,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
83731,7195032042,7994,2010.0,ford,edge sel,excellent,6 cylinders,gas,137778.0,automatic,SUV,35.4441,-81.0045
83732,7195031033,2500,2003.0,bmw,x5,fair,6 cylinders,gas,193350.0,automatic,SUV,35.4011,-80.8695
83736,7185933766,0,2020.0,gmc,acadia,excellent,6 cylinders,gas,4116.0,automatic,SUV,34.1971,-97.1606
83738,7185893978,0,2015.0,toyota,4runner,excellent,6 cylinders,gas,80704.0,automatic,SUV,34.1971,-97.1606
83739,7185838357,0,2018.0,buick,enclave,excellent,6 cylinders,gas,6567.0,automatic,SUV,34.1971,-97.1606
83744,7185369653,0,2016.0,cadillac,srx,excellent,6 cylinders,gas,59862.0,automatic,SUV,34.1971,-97.1606
83745,7185363465,0,2020.0,cadillac,escalade esv,excellent,8 cylinders,gas,30917.0,automatic,SUV,34.1971,-97.1606
83746,7187934537,7650,2016.0,chevrolet,trax,new,4 cylinders,gas,30000.0,automatic,SUV,26.1771,-98.252
83752,7184801103,0,2020.0,cadillac,escalade esv,excellent,8 cylinders,gas,21701.0,automatic,SUV,34.1971,-97.1606
83755,7184718355,0,2020.0,cadillac,escalade esv,excellent,8 cylinders,gas,27894.0,automatic,SUV,34.1971,-97.1606
83757,7184619930,0,2020.0,chevrolet,blazer,excellent,4 cylinders,gas,5143.0,automatic,SUV,34.1971,-97.1606
83761,7187872213,15995,2016.0,chevrolet,equinox,excellent,4 cylinders,gas,31400.0,automatic,SUV,35.9855,-96.7374
83766,7194967471,8300,2005.0,bmw,x5,excellent,6 cylinders,gas,63000.0,automatic,SUV,34.8285,-82.3516
83773,7187805732,30588,2017.0,cadillac,xt5,like new,6 cylinders,gas,16500.0,automatic,SUV,35.199,-97.4841
83774,7187802474,3000,2004.0,volvo,xc90,good,5 cylinders,gas,221000.0,automatic,SUV,36.0447,-95.8079
83775,7187801686,22988,2018.0,ford,explorer,like new,6 cylinders,gas,67000.0,automatic,SUV,35.199,-97.4841
83777,7187797032,40588,2019.0,gmc,yukon,like new,8 cylinders,gas,42000.0,automatic,SUV,35.199,-97.4841
83780,7194928530,3500,2010.0,chevrolet,impla,good,6 cylinders,gas,158000.0,manual,SUV,35.1714,-80.9084
83782,7194911187,4500,2006.0,bmw,x5,good,6 cylinders,gas,163000.0,manual,SUV,35.1714,-80.9084
83788,7187782834,28988,2019.0,buick,enclave,like new,6 cylinders,gas,31300.0,automatic,SUV,35.199,-97.4841
83790,7187777296,20588,2018.0,hyundai,tucson,like new,4 cylinders,gas,33000.0,automatic,SUV,35.199,-97.4841
83794,7194858374,31500,2017.0,chevrolet,suburban,like new,8 cylinders,gas,60920.0,automatic,SUV,34.9795,-80.9669
83802,7194854107,17495,2017.0,volvo,xc60,excellent,4 cylinders,gas,67000.0,automatic,SUV,35.5908,-80.8485
83803,7187706602,0,2017.0,kia,sportage,excellent,4 cylinders,gas,18782.0,automatic,SUV,34.9007,-95.752
83805,7187702895,0,2018.0,dodge,journey,excellent,4 cylinders,gas,33001.0,automatic,SUV,34.9007,-95.752
83807,7194852975,16995,2017.0,volvo,xc60,excellent,4 cylinders,gas,70000.0,automatic,SUV,35.5909,-80.8483
83808,7194851375,13750,2016.0,volvo,xc60,excellent,4 cylinders,gas,126000.0,automatic,SUV,35.5909,-80.8484
83811,7187696702,0,2016.0,ford,edge,excellent,4 cylinders,gas,18447.0,automatic,SUV,36.7214,-95.9352
83812,7194842086,7950,2007.0,lexus,rx 400h,like new,6 cylinders,gas,150.0,automatic,SUV,35.244,-80.7387
83813,7194841295,13750,2016.0,volvo,xc60,excellent,4 cylinders,gas,126000.0,automatic,SUV,35.5909,-80.8484
83814,7194841234,26900,2020.0,chevrolet,traverse,like new,6 cylinders,gas,15680.0,automatic,SUV,35.2081,-80.8583
83820,7194831030,7995,2007.0,chevrolet,trailblazer lt 4x4,like new,6 cylinders,gas,79000.0,automatic,SUV,35.5486,-81.0824
83822,7194828413,4795,2008.0,ford,escape limited,good,6 cylinders,gas,166475.0,automatic,SUV,35.0831,-80.6597
83825,7194825871,3995,2008.0,kia,sportage ex,good,6 cylinders,gas,161490.0,automatic,SUV,35.0867,-80.6636
83826,7194825272,12000,2007.0,toyota,fj cruiser,good,6 cylinders,gas,169004.0,automatic,SUV,35.2704,-80.4211
83832,7187659006,0,2019.0,jeep,grand cherokee,excellent,6 cylinders,gas,30718.0,automatic,SUV,36.7214,-95.9352
83834,7187657614,0,2017.0,hyundai,tucson,excellent,4 cylinders,gas,23926.0,automatic,SUV,34.9007,-95.752
83835,7187654959,0,2017.0,lexus,rx,excellent,6 cylinders,gas,25235.0,automatic,SUV,36.7214,-95.9352
83838,7187639273,4995,2008.0,jeep,commander,excellent,6 cylinders,gas,157000.0,automatic,SUV,36.147,-95.907
83847,7194781823,8900,2013.0,jeep,grand cherokee,excellent,6 cylinders,gas,87000.0,automatic,SUV,34.9681,-81.0489
83852,7179976786,3600,2007.0,saturn,vue,good,6 cylinders,gas,116873.0,automatic,SUV,43.0881,-77.6367
83854,7194773499,8500,2008.0,lexus,rx400h,excellent,6 cylinders,gas,129000.0,automatic,SUV,35.0886,-80.6719
83856,7194770088,15999,2013.0,chevrolet,suburban,excellent,8 cylinders,gas,104000.0,automatic,SUV,35.088,-80.6721
83857,7190353138,6874,2010.0,dodge,journey,good,4 cylinders,gas,88999.0,automatic,SUV,38.6235,-76.9069
83861,7187615515,0,2020.0,jeep,cherokee,excellent,4 cylinders,gas,11015.0,automatic,SUV,34.9007,-95.752
83862,7187613712,0,2020.0,jeep,cherokee,excellent,4 cylinders,gas,5578.0,automatic,SUV,34.9007,-95.752
83863,7194762373,4400,2007.0,hyundai,santa fe,good,6 cylinders,gas,225000.0,automatic,SUV,35.0666,-80.7063
83866,7190352298,5895,2009.0,mitsubishi,outlander,good,4 cylinders,gas,137496.0,automatic,SUV,38.6235,-76.9069
83867,7187608055,0,2015.0,ford,edge,excellent,6 cylinders,gas,123557.0,automatic,SUV,36.745,-95.9325
83869,7187607339,0,2016.0,gmc,yukon,excellent,8 cylinders,gas,53710.0,automatic,SUV,36.7214,-95.9352
83870,7187604558,0,2019.0,gmc,acadia,excellent,6 cylinders,gas,42345.0,automatic,SUV,36.7214,-95.9352
83874,7187571488,0,2017.0,ford,expedition,excellent,6 cylinders,gas,66018.0,automatic,SUV,36.7214,-95.9352
83881,7187373480,12997,2012.0,nissan,armada,excellent,8 cylinders,gas,103946.0,automatic,SUV,36.0622,-95.7975
83882,7187373257,5397,2003.0,ford,explorer,excellent,8 cylinders,gas,159426.0,automatic,SUV,36.0622,-95.7975
83893,7194687610,5200,2013.0,nissan,murano sv awd,good,6 cylinders,gas,157000.0,automatic,SUV,34.2153,-79.6468
83900,7186747973,2500,1998.0,mercedes-benz,ml 320 1998,good,6 cylinders,gas,188000.0,automatic,SUV,36.0605,-95.9452
83903,7186655099,0,2018.0,acura,rdx,excellent,6 cylinders,gas,62700.0,automatic,SUV,36.7214,-95.9352
83906,7186647290,14777,2007.0,cadillac,escalade,excellent,8 cylinders,gas,127619.0,automatic,SUV,36.0689,-95.7979
83916,7186561946,0,2019.0,gmc,acadia,excellent,6 cylinders,gas,42042.0,automatic,SUV,34.9007,-95.752
83921,7186548758,0,2017.0,cadillac,xt5,excellent,6 cylinders,gas,38240.0,automatic,SUV,36.7214,-95.9352
83922,7186548142,0,2008.0,dodge,nitro,excellent,6 cylinders,gas,179156.0,automatic,SUV,34.9007,-95.752
83925,7186511430,9000,2011.0,cadillac,srx,like new,6 cylinders,gas,115111.0,automatic,SUV,36.1608,-95.7366
83938,7186501396,0,2019.0,jeep,cherokee,excellent,4 cylinders,gas,20959.0,automatic,SUV,34.9007,-95.752
83945,7194523830,3500,2003.0,jeep,liberty,good,6 cylinders,gas,164000.0,automatic,SUV,35.1184,-80.6962
83948,7186460819,0,2016.0,jeep,wrangler,excellent,6 cylinders,gas,34597.0,automatic,SUV,35.72,-96.9539
83953,7194519760,6995,2013.0,mitsubishi,outlander,excellent,4 cylinders,gas,94000.0,automatic,SUV,35.1184,-80.6963
83959,7186446520,4995,2008.0,jeep,commander,excellent,6 cylinders,gas,157000.0,automatic,SUV,36.147,-95.907
83961,7194508583,6995,2011.0,chevrolet,equinox,excellent,4 cylinders,gas,125000.0,automatic,SUV,35.1184,-80.6962
83962,7194502880,6500,2004.0,toyota,4runner,excellent,8 cylinders,gas,213487.0,automatic,SUV,35.3044,-80.6229
83967,7185764763,2200,1996.0,jeep,cherokee,fair,6 cylinders,gas,162000.0,automatic,SUV,43.6587,-70.2782
83970,7194462257,10900,2007.0,cadillac,escalade esv,good,8 cylinders,gas,264543.0,automatic,SUV,35.594,-80.8186
83976,7188042177,6500,2007.0,honda,pilot ex-l,good,6 cylinders,gas,159000.0,automatic,SUV,40.342,-74.0769
83982,7186420572,0,2016.0,jeep,grand cherokee,excellent,6 cylinders,gas,83643.0,automatic,SUV,35.72,-96.9539
83983,7186419261,0,2017.0,toyota,rav4,excellent,4 cylinders,gas,44895.0,automatic,SUV,36.7214,-95.9352
83988,7186249388,0,2011.0,honda,pilot,excellent,6 cylinders,gas,76891.0,automatic,SUV,35.4659,-97.5651
83994,7194432757,3450,2002.0,mazda,tribute dx,good,4 cylinders,gas,164351.0,manual,SUV,35.225,-80.9047
84006,7186225720,8997,2008.0,ford,explorer,excellent,8 cylinders,gas,123851.0,automatic,SUV,36.0622,-95.7975
84008,7179953515,18995,2016.0,mazda,cx-5 touring,excellent,4 cylinders,gas,24900.0,automatic,SUV,43.2184,-77.758
84012,7193013910,25999,2015.0,mercedes-benz,benz glk-350 4matic,like new,6 cylinders,gas,31000.0,automatic,SUV,40.1694,-75.0442
84016,7187077370,4800,2008.0,mitsubishi,outlander,excellent,4 cylinders,gas,71000.0,automatic,SUV,40.609,-74.28
84019,7189781957,11995,2009.0,mercedes-benz,ml550,excellent,8 cylinders,gas,110867.0,automatic,SUV,40.068,-74.8454
84020,7189780681,11995,2009.0,mercedes-benz,ml550,excellent,8 cylinders,gas,110867.0,automatic,SUV,40.068,-74.8454
84023,7187291604,6850,2012.0,chevrolet,equinox,excellent,4 cylinders,gas,145000.0,automatic,SUV,26.1944,-98.3034
84028,7194408873,9250,2007.0,lexus,rx 350,like new,6 cylinders,gas,100100.0,automatic,SUV,35.0108,-80.9266
84029,7194406771,2800,2004.0,jeep,liberty 4x4,fair,6 cylinders,gas,200000.0,automatic,SUV,35.352,-81.184
84035,7194402860,3400,2007.0,dodge,nitro slt,excellent,6 cylinders,gas,225000.0,automatic,SUV,35.1714,-80.9084
84038,7192967974,15950,2004.0,jeep,wrangler rubicon,excellent,6 cylinders,gas,83224.0,manual,SUV,40.1166,-75.0198
84045,7189286586,29500,2016.0,ford,expedition xlt,like new,6 cylinders,gas,49000.0,automatic,SUV,39.8376,-74.1528
84052,7194387959,2300,2003.0,ford,expedition eddie bauer,fair,8 cylinders,gas,219000.0,automatic,SUV,35.1287,-80.9338
84056,7194370024,3800,2007.0,ford,edge sel,like new,6 cylinders,gas,200000.0,automatic,SUV,36.2286,-80.787
84060,7194328792,8500,2008.0,chevrolet,suburban,excellent,8 cylinders,gas,199000.0,automatic,SUV,35.0528,-82.054
84071,7179948141,19995,2019.0,nissan,rogue sport sv,excellent,4 cylinders,gas,13900.0,automatic,SUV,43.2184,-77.758
84086,7186872138,6500,2004.0,gmc,yukon xl denali,good,8 cylinders,gas,154800.0,automatic,SUV,38.9115,-121.08
84092,7189108289,6950,2006.0,honda,element ex awd,like new,4 cylinders,gas,147000.0,automatic,SUV,40.2507,-74.0486
84093,7186714501,11500,1997.0,toyota,land cruiser,good,6 cylinders,gas,337000.0,automatic,SUV,38.4265,-120.575
84095,7192263572,3850,2008.0,nissan,pathfinder le,good,6 cylinders,gas,227934.0,automatic,SUV,33.4707,-81.8639
84096,7186254955,5800,2003.0,toyota,4runner,good,8 cylinders,gas,282000.0,automatic,SUV,39.3017,-120.972
84100,7189082622,3995,2005.0,chevrolet,tahoe lt,excellent,8 cylinders,gas,207534.0,automatic,SUV,40.068,-74.8454
84102,7180931770,11850,2007.0,cadillac,escalade,good,8 cylinders,gas,157445.0,automatic,SUV,41.2851,-95.8037
84103,7180929447,9600,2009.0,ford,expedition,excellent,8 cylinders,gas,181941.0,automatic,SUV,41.285,-95.8044
84109,7180858861,2600,2002.0,ford,explorer xls,fair,6 cylinders,gas,203909.0,automatic,SUV,42.4965,-96.3859
84115,7187111566,3000,1999.0,chevrolet,suburban,good,8 cylinders,gas,167000.0,automatic,SUV,26.1717,-98.0513
84119,7180482178,12490,2011.0,toyota,rav4,excellent,6 cylinders,gas,111745.0,automatic,SUV,42.5047,-96.2189
84123,7186027656,0,2017.0,ford,escape,excellent,4 cylinders,gas,127000.0,automatic,SUV,36.7214,-95.9352
84126,7186027295,0,2017.0,ford,expedition el,excellent,6 cylinders,gas,95023.0,automatic,SUV,35.72,-96.9539
84129,7186026651,0,2019.0,jeep,cherokee,excellent,4 cylinders,gas,6550.0,automatic,SUV,34.9007,-95.752
84140,7179343636,4999,2011.0,chevrolet,traverse,excellent,6 cylinders,gas,189000.0,automatic,SUV,42.4671,-96.3528
84147,7178933923,8995,2010.0,lincoln,mkx awd,good,6 cylinders,gas,147024.0,automatic,SUV,42.4965,-96.3859
84150,7178931012,9494,2013.0,ford,edge sel awd,good,6 cylinders,gas,145655.0,automatic,SUV,42.4965,-96.3859
84152,7185994073,29500,2015.0,gmc,yukon xl denali,excellent,8 cylinders,gas,110600.0,automatic,SUV,36.0608,-95.9221
84155,7185992080,0,2017.0,chevrolet,equinox,excellent,4 cylinders,gas,24977.0,automatic,SUV,34.9007,-95.752
84156,7185991333,0,2020.0,dodge,durango,excellent,8 cylinders,gas,14274.0,automatic,SUV,35.72,-96.9539
84158,7179891044,19995,2017.0,subaru,outback 2.5i premium,excellent,4 cylinders,gas,34469.0,automatic,SUV,42.8919,-77.4258
84162,7185983028,0,2017.0,lexus,rx,excellent,6 cylinders,gas,39773.0,automatic,SUV,36.7214,-95.9352
84164,7194218985,24990,2018.0,jeep,cherokee trailhawk sport,good,6 cylinders,gas,38729.0,other,SUV,35.19,-80.83
84174,7179753893,5999,2008.0,hyundai,santa fe,excellent,6 cylinders,gas,138000.0,automatic,SUV,43.2353,-77.1557
84177,7191515424,10000,2000.0,ford,excursion limited,excellent,10 cylinders,gas,122522.0,automatic,SUV,32.6722,-85.0866
84183,7192798920,11900,2015.0,chevrolet,equinox ls,like new,4 cylinders,gas,78492.0,automatic,SUV,32.8926,-83.7455
84186,7185939194,0,2018.0,hyundai,santa fe sport,excellent,4 cylinders,gas,50096.0,automatic,SUV,34.9007,-95.752
84190,7185938460,31009,2017.0,dodge,durango,excellent,8 cylinders,gas,76624.0,automatic,SUV,36.6353,-95.154
84192,7185936230,0,2019.0,jeep,grand cherokee,excellent,6 cylinders,gas,38514.0,automatic,SUV,34.9007,-95.752
84193,7192876192,3999,2006.0,jeep,commander,good,6 cylinders,gas,163799.0,automatic,SUV,40.3556,-74.9839
84209,7185911762,2995,2004.0,gmc,envoy,fair,6 cylinders,gas,217000.0,automatic,SUV,36.0891,-95.8607
84210,7194053779,45300,2020.0,acura,mdx,new,6 cylinders,gas,132.0,automatic,SUV,35.2291,-80.8434
84223,7193310279,24500,2011.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,84000.0,automatic,SUV,34.8231,-84.9687
84226,7193960384,32000,2019.0,subaru,ascent limited,excellent,4 cylinders,gas,31000.0,automatic,SUV,35.4197,-80.5713
84230,7192857303,4900,2006.0,chevrolet,trailblazer ls,excellent,6 cylinders,gas,93344.0,automatic,SUV,40.0634,-74.999
84231,7185901847,3850,2004.0,dodge,journey,fair,6 cylinders,gas,171000.0,automatic,SUV,36.0754,-95.8615
84236,7192438566,12500,2012.0,gmc,acadia,excellent,6 cylinders,gas,119436.0,automatic,SUV,34.7792,-84.9339
84237,7192365215,4995,2000.0,jeep,grand cherokee,excellent,6 cylinders,gas,137200.0,automatic,SUV,34.4141,-84.4212
84241,7181026877,6500,2002.0,toyota,sequoia,excellent,8 cylinders,gas,228701.0,automatic,SUV,40.633,-91.3398
84255,7193143517,3000,1992.0,chevrolet,s10 blazer,fair,6 cylinders,gas,120000.0,automatic,SUV,32.1177,-81.3085
84256,7178896629,27600,2016.0,ford,expedition el xlt,excellent,6 cylinders,gas,73140.0,automatic,SUV,40.842,-91.1319
84267,7185891330,0,2019.0,ford,expedition max,excellent,6 cylinders,gas,36720.0,automatic,SUV,36.7214,-95.9352
84270,7186663048,16650,2019.0,gmc,terrain,like new,4 cylinders,gas,15000.0,automatic,SUV,26.2937,-98.3008
84272,7193918430,8800,2009.0,lexus,rx350 awd,like new,6 cylinders,gas,179306.0,automatic,SUV,35.1287,-80.9338
84276,7186475648,12000,2014.0,gmc,terrain,like new,4 cylinders,gas,53000.0,automatic,SUV,26.2792,-98.1832
84278,7181182661,5500,2011.0,nissan,rogue,excellent,4 cylinders,gas,124000.0,automatic,SUV,42.4845,-92.325
84280,7186471212,4700,2005.0,honda,odyssey,good,6 cylinders,gas,184216.0,automatic,SUV,26.1264,-98.1956
84281,7181173215,5500,2008.0,ford,escape,excellent,6 cylinders,gas,91000.0,automatic,SUV,42.4845,-92.325
84285,7180989519,16995,2010.0,jeep,wrangler unlimited,good,6 cylinders,gas,115445.0,automatic,SUV,42.5048,-92.4056
84295,7180868390,0,2019.0,nissan,pathfinder,excellent,6 cylinders,gas,20192.0,automatic,SUV,42.5125,-92.4104
84296,7185887619,0,2019.0,dodge,journey,excellent,4 cylinders,gas,12515.0,automatic,SUV,34.9007,-95.752
84299,7180702854,37900,2018.0,toyota,4runner,excellent,6 cylinders,gas,35011.0,automatic,SUV,42.4769,-92.2841
84300,7188261713,850,2000.0,ford,explorer xlt,fair,8 cylinders,gas,200000.0,automatic,SUV,40.1688,-74.072
84301,7192804573,12500,2011.0,volkswagen,touareg tdi,excellent,6 cylinders,diesel,106000.0,automatic,SUV,40.1166,-75.0198
84302,7180658735,2995,2007.0,chevrolet,hhr,good,4 cylinders,gas,176719.0,automatic,SUV,42.5048,-92.4056
84308,7185882000,0,2016.0,lincoln,mkc,excellent,4 cylinders,gas,50516.0,automatic,SUV,36.745,-95.9325
84309,7181261799,8450,2014.0,hyundai,santa fe sport,excellent,4 cylinders,gas,159807.0,automatic,SUV,38.1219,-92.2989
84310,7190340767,18750,2017.0,ford,escape se 4wd,excellent,4 cylinders,gas,44013.0,automatic,SUV,61.2183,-149.866
84311,7181251946,7250,2013.0,chevrolet,equinox lt,excellent,4 cylinders,gas,142830.0,automatic,SUV,38.1219,-92.2989
84317,7180494546,3500,2006.0,jeep,liberty,excellent,6 cylinders,gas,132370.0,automatic,SUV,42.4845,-92.325
84321,7180441050,11900,2009.0,bmw,x6,excellent,6 cylinders,gas,0.0,automatic,SUV,42.4845,-92.325
84323,7193877595,6750,2000.0,jeep,wrangler,good,4 cylinders,gas,130000.0,manual,SUV,35.4837,-80.9898
84327,7184419957,20500,2018.0,jeep,cherokee,like new,6 cylinders,gas,25000.0,automatic,SUV,38.4319,-120.572
84330,7180278227,13500,2015.0,kia,sorento,excellent,6 cylinders,gas,87500.0,automatic,SUV,42.5143,-92.4472
84332,7180219249,29987,2019.0,jeep,cherokee,excellent,4 cylinders,gas,8049.0,automatic,SUV,42.5125,-92.4104
84333,7180218783,6450,2008.0,ford,escape limited,good,6 cylinders,gas,118209.0,automatic,SUV,42.4925,-92.3211
84336,7185867609,4498,2007.0,honda,cr-v,excellent,4 cylinders,gas,215000.0,automatic,SUV,36.0165,-95.7
84345,7179368305,24200,2015.0,cadillac,srx luxury,excellent,6 cylinders,gas,34612.0,automatic,SUV,38.1558,-92.7854
84347,7186448701,1,2006.0,honda,element ex awd,excellent,4 cylinders,gas,157000.0,automatic,SUV,26.1893,-98.1011
84350,7179583678,36000,2017.0,ford,expedition,excellent,6 cylinders,gas,62000.0,automatic,SUV,42.7748,-92.404
84352,7179447364,10900,2010.0,gmc,yukon xl,excellent,8 cylinders,gas,166032.0,automatic,SUV,42.4769,-92.2841
84353,7178676419,16300,2017.0,jeep,renegade latitude,excellent,4 cylinders,gas,49700.0,automatic,SUV,38.0185,-92.7677
84354,7185859000,4995,2008.0,jeep,commander,excellent,6 cylinders,gas,157000.0,automatic,SUV,36.147,-95.907
84358,7178663999,12795,2017.0,ford,escape se,excellent,4 cylinders,gas,81000.0,automatic,SUV,38.0185,-92.7677
84363,7185846442,0,2018.0,ford,explorer,excellent,6 cylinders,gas,28611.0,automatic,SUV,34.9007,-95.752
84364,7186445133,1,2014.0,buick,encore,like new,4 cylinders,gas,85000.0,automatic,SUV,26.1892,-98.101
84367,7179059668,7272,2004.0,lexus,rx,excellent,6 cylinders,gas,156103.0,automatic,SUV,42.5143,-92.4472
84371,7186431513,5000,2005.0,nissan,armada se,fair,8 cylinders,gas,192517.0,automatic,SUV,26.2098,-98.2642
84372,7178991418,5114,2002.0,lexus,rx,excellent,6 cylinders,gas,181059.0,automatic,SUV,42.5143,-92.4472
84373,7178990471,4999,2006.0,jeep,liberty,excellent,4 cylinders,diesel,202091.0,automatic,SUV,42.4582,-92.3336
84374,7178972105,13611,2010.0,ford,expedition,excellent,8 cylinders,gas,114311.0,automatic,SUV,42.5125,-92.4104
84376,7188165153,18995,2012.0,chevrolet,tahoe,excellent,8 cylinders,gas,94820.0,automatic,SUV,40.0489,-74.1417
84377,7178951075,31807,2020.0,honda,passport,excellent,6 cylinders,gas,2513.0,automatic,SUV,42.5143,-92.4472
84378,7178950300,40000,2020.0,kia,telluride,excellent,6 cylinders,gas,20860.0,automatic,SUV,42.4582,-92.3336
84379,7178626154,3500,2003.0,gmc,envoy xl,good,6 cylinders,gas,144000.0,automatic,SUV,42.578,-92.1588
84380,7178407058,7100,2007.0,honda,pilot ex-l 4wd,good,6 cylinders,gas,221546.0,automatic,SUV,42.4778,-92.3661
84386,7192774951,5500,1995.0,jeep,wrangler,excellent,4 cylinders,gas,106000.0,manual,SUV,39.8685,-75.3374
84389,7185840786,0,2020.0,chevrolet,equinox,excellent,4 cylinders,gas,23519.0,automatic,SUV,34.9007,-95.752
84390,7185839050,0,2019.0,jeep,compass,excellent,4 cylinders,gas,27816.0,automatic,SUV,34.9007,-95.752
84391,7185838118,10000,2013.0,cadillac,srx,excellent,6 cylinders,gas,84640.0,automatic,SUV,35.6082,-95.8758
84394,7188164292,13995,2016.0,jeep,cherokee,excellent,4 cylinders,gas,79500.0,automatic,SUV,40.0489,-74.1417
84396,7179398999,26900,2016.0,lexus,rx 350,excellent,6 cylinders,gas,80400.0,automatic,SUV,43.225,-77.451
84402,7190332469,8500,2008.0,gmc,acadia,excellent,6 cylinders,gas,98700.0,automatic,SUV,61.1194,-149.897
84405,7185837165,6500,2012.0,nissan,murano,like new,6 cylinders,gas,211512.0,automatic,SUV,36.0439,-95.7798
84406,7185828868,2995,2001.0,nissan,xterra,good,6 cylinders,gas,21.0,automatic,SUV,36.0899,-95.8612
84416,7189849327,2600,1998.0,honda,cr-v ex,good,4 cylinders,gas,139000.0,automatic,SUV,41.1836,-75.3918
84418,7189837458,11500,2003.0,cadillac,escalade,excellent,8 cylinders,gas,116500.0,automatic,SUV,38.8703,-119.612
84420,7189836915,9500,2017.0,toyota,rav4,excellent,4 cylinders,hybrid,202000.0,automatic,SUV,40.8915,-74.0119
84429,7179283486,49999,2019.0,nissan,armada platinum,excellent,8 cylinders,gas,18300.0,automatic,SUV,42.8135,-77.6635
84431,7193710213,0,2003.0,jeep,liberty,fair,6 cylinders,gas,15000.0,automatic,SUV,40.8143,-73.3634
84434,7185804249,0,2018.0,ford,edge,excellent,4 cylinders,gas,25463.0,automatic,SUV,36.7214,-95.9352
84435,7185803723,0,2017.0,ford,explorer,excellent,6 cylinders,gas,101802.0,automatic,SUV,36.745,-95.9325
84436,7185798124,0,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,63643.0,automatic,SUV,36.7214,-95.9352
84440,7185629334,5999,2007.0,toyota,highlander,excellent,4 cylinders,gas,143000.0,automatic,SUV,36.0934,-95.8856
84442,7179047312,9995,2008.0,chevrolet,tahoe lt 4x4 4wd,like new,8 cylinders,gas,162000.0,automatic,SUV,43.1646,-77.6754
84447,7193848949,4500,2010.0,ford,escape,good,4 cylinders,gas,131.0,automatic,SUV,35.2836,-80.7638
84456,7193779615,2500,2005.0,jeep,liberty,fair,6 cylinders,gas,204000.0,automatic,SUV,35.1984,-80.5831
84459,7193759724,4950,2004.0,chevrolet,tahoe,good,8 cylinders,gas,171000.0,automatic,SUV,34.8285,-82.3516
84460,7193751760,24990,2020.0,nissan,pathfinder sv sport,good,6 cylinders,gas,24576.0,automatic,SUV,35.19,-80.83
84467,7193715197,7694,2008.0,nissan,xterra s,excellent,6 cylinders,gas,140853.0,automatic,SUV,35.4441,-81.0045
84477,7179912596,7200,2013.0,chevrolet,captiva ltz,good,4 cylinders,gas,114000.0,automatic,SUV,36.7933,-89.9622
84483,7193637705,2690,2007.0,chevrolet,trailblazer lt 4x4,good,6 cylinders,gas,200554.0,automatic,SUV,35.3158,-80.6806
84488,7179744748,3750,2009.0,ford,escape,excellent,6 cylinders,gas,212880.0,automatic,SUV,38.0571,-91.4017
84489,7186160570,24988,2016.0,ford,super duty f-250 srw,excellent,8 cylinders,gas,142259.0,automatic,SUV,27.7972,-97.4671
84497,7185529435,16500,2016.0,ford,escape,like new,4 cylinders,gas,64118.0,automatic,SUV,36.0205,-95.7124
84500,7185527807,17500,2016.0,volkswagen,tiguan,like new,4 cylinders,gas,27540.0,automatic,SUV,36.0229,-95.7165
84503,7179740889,0,2011.0,kia,sorento,excellent,6 cylinders,gas,133544.0,automatic,SUV,38.0571,-91.4017
84506,7179625043,8700,2013.0,chevrolet,captiva sport,good,4 cylinders,gas,67000.0,automatic,SUV,36.7933,-89.9622
84507,7185456329,0,2016.0,jeep,grand cherokee,excellent,6 cylinders,gas,99125.0,automatic,SUV,35.72,-96.9539
84508,7185455095,0,2017.0,lexus,rx,excellent,6 cylinders,gas,42570.0,automatic,SUV,36.7214,-95.9352
84509,7179272013,6800,2012.0,nissan,rogue,good,4 cylinders,gas,132000.0,automatic,SUV,36.7885,-89.9639
84510,7185449651,36809,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,77138.0,automatic,SUV,36.6353,-95.154
84511,7185449549,0,2015.0,ford,expedition,excellent,6 cylinders,gas,107316.0,automatic,SUV,35.72,-96.9539
84512,7185448836,0,2018.0,ford,explorer,excellent,6 cylinders,gas,38955.0,automatic,SUV,34.9007,-95.752
84513,7185447097,5000,2011.0,gmc,acadia,excellent,6 cylinders,gas,155145.0,automatic,SUV,36.745,-95.9325
84514,7185446902,0,2019.0,dodge,journey,excellent,4 cylinders,gas,4128.0,automatic,SUV,34.9007,-95.752
84518,7193615058,14590,2013.0,mazda,cx-9 grand touring sport,good,6 cylinders,gas,86676.0,automatic,SUV,35.19,-80.83
84525,7185413306,0,2018.0,buick,enclave,excellent,6 cylinders,gas,19359.0,automatic,SUV,34.9007,-95.752
84527,7185411777,0,2015.0,kia,sportage lx awd,excellent,4 cylinders,gas,63879.0,automatic,SUV,43.5661,-70.7431
84528,7185372103,0,2019.0,infiniti,qx80,excellent,8 cylinders,gas,41742.0,automatic,SUV,36.745,-95.9325
84530,7185370522,0,2017.0,ford,explorer,excellent,4 cylinders,gas,33293.0,automatic,SUV,36.7214,-95.9352
84532,7185367409,0,2017.0,chevrolet,equinox,excellent,4 cylinders,gas,69626.0,automatic,SUV,34.9007,-95.752
