,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
38,7183798809,3900,2004.0,ford,f-150,good,8 cylinders,gas,156559.0,automatic,pickup,46.8038,-92.3667
63,7187986347,26500,1967.0,chevrolet,c-10,excellent,8 cylinders,gas,500.0,automatic,pickup,46.2744,-96.7261
64,7187979637,2500,1998.0,ram,1500,fair,8 cylinders,gas,165000.0,automatic,pickup,46.8172,-95.8453
69,7195165596,3500,2002.0,dodge,dakota club cab,fair,8 cylinders,gas,153000.0,automatic,pickup,41.5986,-73.3663
81,7191591685,4900,2003.0,ford,f-150,good,8 cylinders,gas,187000.0,automatic,pickup,33.6504,-101.679
83,7187823211,7990,2006.0,ford,super duty f-350 srw,excellent,10 cylinders,gas,223000.0,automatic,pickup,46.45,-95.1247
84,7187823050,23990,2008.0,gmc,tc8500,excellent,6 cylinders,diesel,319000.0,automatic,pickup,46.45,-95.1247
135,7187117269,4500,1997.0,chevrolet,cheyenne 1500,fair,8 cylinders,gas,79198.0,automatic,pickup,46.8176,-96.067
152,7186655058,22780,2012.0,ram,1500,excellent,8 cylinders,gas,54062.0,automatic,pickup,39.141,-78.1909
160,7186622263,24999,2015.0,ram,1500,excellent,8 cylinders,gas,91001.0,automatic,pickup,39.1411,-78.1908
161,7186615015,24980,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,93988.0,automatic,pickup,39.141,-78.1909
202,7186071314,11500,2004.0,chevrolet,silverado 2500hd 4x4,good,8 cylinders,gas,135000.0,automatic,pickup,46.711,-96.5554
209,7185858806,29990,2018.0,ford,f-150,excellent,6 cylinders,gas,53000.0,automatic,pickup,46.45,-95.1247
210,7185858251,13990,2009.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,144000.0,automatic,pickup,46.45,-95.1247
217,7185830655,19990,2011.0,ford,f-350 xlt 4x4,good,8 cylinders,gas,128647.0,automatic,pickup,47.9202,-97.045
218,7185829124,23990,2008.0,ford,f-450 xl super duty,good,8 cylinders,diesel,133183.0,automatic,pickup,47.9202,-97.045
219,7185827934,19990,2013.0,chevrolet,avalanche black diamond,excellent,8 cylinders,gas,123212.0,automatic,pickup,47.9202,-97.045
229,7185637009,2500,1966.0,ford,f100,fair,8 cylinders,gas,100755.0,manual,pickup,45.5921,-95.9172
238,7184281050,9995,2003.0,chevrolet,avalanche,excellent,8 cylinders,gas,133000.0,automatic,pickup,38.9674,-78.4096
260,7183012699,6000,2000.0,toyota,tacoma,excellent,4 cylinders,gas,162000.0,automatic,pickup,39.18,-78.645
262,7191408642,8000,2012.0,ford,f-150,good,8 cylinders,gas,228000.0,automatic,pickup,33.5159,-101.934
266,7185241749,26950,2013.0,ram,1500 sport,excellent,8 cylinders,gas,68000.0,automatic,pickup,46.9132,-98.036
278,7185214984,7999,2004.0,ram,2500 4x4,good,8 cylinders,gas,194000.0,automatic,pickup,46.9132,-98.036
285,7185205870,27999,2007.0,ram,3500,excellent,6 cylinders,diesel,68000.0,automatic,pickup,46.9132,-98.036
313,7193321335,24500,2015.0,chevrolet,silverado lt,excellent,6 cylinders,gas,24000.0,automatic,pickup,26.2897,-98.6479
352,7184651945,15990,2013.0,chevrolet,silverado lt 4x4,good,8 cylinders,gas,108260.0,automatic,pickup,47.9202,-97.045
354,7184649582,6990,2000.0,chevrolet,c/k 2500 crew cab,excellent,8 cylinders,gas,224000.0,automatic,pickup,46.45,-95.1247
355,7184649383,10990,2010.0,ram,1500,excellent,8 cylinders,gas,180000.0,automatic,pickup,46.45,-95.1247
356,7184649029,5990,2004.0,gmc,sierra 1500,excellent,8 cylinders,gas,206000.0,automatic,pickup,46.45,-95.1247
361,7184648625,13990,2011.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,188000.0,automatic,pickup,46.45,-95.1247
368,7184647822,14690,2007.0,gmc,sierra 1500,excellent,8 cylinders,gas,117000.0,automatic,pickup,46.45,-95.1247
404,7186271850,15400,2008.0,gmc,sierra,good,8 cylinders,gas,177558.0,automatic,pickup,48.791,-122.464
426,7186133776,44995,2018.0,toyota,tundra sr5,good,8 cylinders,gas,9000.0,automatic,pickup,48.7535,-122.469
435,7183332836,2000,1997.0,chevrolet,silverado 1500 crew 4x4,good,8 cylinders,gas,205000.0,automatic,pickup,46.9785,-97.6852
439,7183304913,14990,2011.0,chevrolet,silverado lt 4x4,good,8 cylinders,gas,142951.0,automatic,pickup,47.9202,-97.045
441,7183302675,21990,2014.0,chevrolet,silverado lt 4x4,good,8 cylinders,gas,141731.0,automatic,pickup,47.9202,-97.045
448,7194874791,21995,2016.0,ford,super duty f-250,excellent,8 cylinders,gas,177364.0,automatic,pickup,43.4883,-76.3935
455,7187633191,12995,2006.0,cadillac,escalade ext,excellent,8 cylinders,gas,116000.0,automatic,pickup,43.82,-94.4319
456,7187326632,3000,2005.0,ford,f-150,fair,8 cylinders,gas,234000.0,automatic,pickup,44.5436,-94.3698
463,7192811904,8999,2012.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,65000.0,automatic,pickup,26.2515,-98.1718
513,7184745026,1500,1997.0,ford,f-150,fair,8 cylinders,gas,281335.0,automatic,pickup,43.7434,-93.7321
514,7194874506,44995,2020.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,14361.0,automatic,pickup,43.4883,-76.3935
515,7194874255,24995,2014.0,toyota,tundra,excellent,8 cylinders,gas,77541.0,automatic,pickup,43.4883,-76.3935
520,7182188196,6900,2007.0,nissan,frontier crew cab,good,6 cylinders,gas,192000.0,automatic,pickup,28.2764,-80.6568
536,7181686420,27990,2015.0,toyota,tacoma double cab,good,6 cylinders,gas,48873.0,other,pickup,33.7792,-84.4118
538,7181686391,34990,2018.0,ford,f150 supercrew cab xl,good,6 cylinders,gas,16200.0,automatic,pickup,33.7865,-84.4454
541,7192420134,8900,1994.0,toyota,pickup sr5 4x4,excellent,6 cylinders,gas,256000.0,manual,pickup,26.5786,-98.9875
551,7181504175,17950,2012.0,ford,f150,good,6 cylinders,gas,128690.0,automatic,pickup,7.81584,-88.6978
565,7181479065,14950,2013.0,ram,1500,good,6 cylinders,gas,126015.0,automatic,pickup,7.81584,-88.6978
576,7185184567,20500,2010.0,gmc,sierra 4x4 crew cab,excellent,8 cylinders,gas,92000.0,automatic,pickup,48.8954,-122.484
619,7194745076,9000,2002.0,dodge,dakota r/t,like new,8 cylinders,gas,80200.0,automatic,pickup,35.1868,-106.665
637,7184620724,34885,2018.0,ford,f-150 xlt crew cab 4wd 3.3l,good,6 cylinders,gas,30348.0,automatic,pickup,48.4608,-122.343
642,7184618861,36845,2018.0,ford,f-150,good,6 cylinders,gas,14663.0,automatic,pickup,48.4608,-122.343
715,7187454571,17000,1997.0,ford,f250 xlt,good,8 cylinders,gas,160000.0,automatic,pickup,46.0614,-118.331
728,7187142520,16900,2007.0,ford,f-150,excellent,8 cylinders,gas,173000.0,automatic,pickup,46.2288,-119.198
733,7186874984,15500,2007.0,ram,2500,like new,6 cylinders,diesel,229.0,automatic,pickup,46.0614,-118.331
740,7186699616,2000,1993.0,chevrolet,cheyenne 2500,fair,8 cylinders,gas,67372.0,automatic,pickup,46.2476,-119.125
756,7186157095,34999,1999.0,ford,f-350 super duty lariat 4d,excellent,8 cylinders,diesel,87737.0,manual,pickup,45.581,-122.39
819,7194550258,18700,2018.0,nissan,titan,excellent,8 cylinders,gas,3326.0,manual,pickup,35.0818,-106.648
831,7194278672,10800,2011.0,honda,accord ex,excellent,4 cylinders,gas,66890.0,automatic,pickup,42.101,-75.9266
842,7194415982,39950,2020.0,toyota,tacoma trd sport,new,6 cylinders,gas,4038.0,automatic,pickup,35.101,-106.518
853,7182689235,3000,1997.0,ford,f350,fair,8 cylinders,gas,280000.0,automatic,pickup,27.1929,-80.2164
856,7194349910,2400,2003.0,gmc,sonoma,good,4 cylinders,gas,355000.0,manual,pickup,35.1347,-106.643
880,7191789748,4450,2005.0,ford,f-150,excellent,6 cylinders,gas,175000.0,automatic,pickup,26.1771,-98.252
888,7194288525,48995,2019.0,gmc,sierra 2500hd,like new,8 cylinders,gas,14633.0,automatic,pickup,35.0873,-106.558
889,7181548951,35590,2018.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,18571.0,automatic,pickup,33.7792,-84.4118
890,7181548850,45990,2018.0,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,22971.0,other,pickup,33.7865,-84.4454
900,7194275208,32590,2017.0,chevrolet,silverado 1500 double,good,8 cylinders,gas,45544.0,automatic,pickup,35.11,-106.62
911,7181804481,14900,1997.0,chevrolet,silverado 1500,like new,8 cylinders,gas,140000.0,automatic,pickup,31.6608,-84.1603
913,7194230139,33990,2019.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,17627.0,other,pickup,35.11,-106.62
1000,7190338523,2000,1991.0,toyota,pick up,fair,6 cylinders,gas,200000.0,manual,pickup,33.7366,-116.361
1002,7193937560,2800,2000.0,ford,ranger xlt,good,4 cylinders,gas,153000.0,automatic,pickup,35.067,-106.592
1021,7194910694,17000,1996.0,gmc,topkick c6500,excellent,6 cylinders,diesel,131674.0,manual,pickup,39.9072,-77.636
1028,7191010848,7902,2002.0,ford,f150 supercrew cab,excellent,8 cylinders,gas,167883.0,automatic,pickup,40.4574,-122.328
1080,7193900777,68000,2017.0,ford,super duty f-350 srw,like new,8 cylinders,diesel,18450.0,automatic,pickup,35.1421,-106.704
1090,7189212440,9999,2006.0,chevrolet,colorado,excellent,5 cylinders,gas,163751.0,automatic,pickup,38.6089,-121.43
1095,7191535652,14995,2009.0,nissan,titan,excellent,8 cylinders,gas,134299.0,automatic,pickup,39.443,-119.772
1096,7191535547,49995,2019.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,877.0,automatic,pickup,39.443,-119.772
1098,7191535249,44995,2019.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,10420.0,automatic,pickup,39.443,-119.772
1106,7191466515,19999,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,276976.0,automatic,pickup,37.6098,-120.995
1159,7191063462,0,2013.0,nissan,frontier,excellent,6 cylinders,gas,70693.0,automatic,pickup,39.4429,-119.771
1171,7191009902,18800,1999.0,ford,f350 super duty,good,8 cylinders,diesel,147000.0,automatic,pickup,39.7929,-119.92
1205,7190561383,5499,2000.0,chevrolet,s10 extended cab,excellent,4 cylinders,gas,95000.0,automatic,pickup,39.5255,-119.757
1261,7190512760,44995,2019.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,10420.0,automatic,pickup,39.443,-119.772
1357,7190215971,2850,2000.0,dodge,durango,good,8 cylinders,gas,215650.0,manual,pickup,39.5131,-119.775
1359,7193611146,32990,2017.0,ford,f150 supercrew cab xlt,good,8 cylinders,gas,41119.0,automatic,pickup,35.11,-106.62
1377,7193570352,27590,2019.0,ford,f150 regular cab xl pickup,good,8 cylinders,other,5987.0,other,pickup,35.11,-106.62
1379,7189916134,21500,2005.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,140000.0,automatic,pickup,38.9866,-119.16
1445,7194784887,4995,2006.0,mitsubishi,raider,excellent,6 cylinders,gas,176371.0,automatic,pickup,39.1453,-78.189
1501,7194493734,6974,2012.0,nissan,frontier kin,good,4 cylinders,gas,144098.0,automatic,pickup,38.6371,-76.8778
1523,7194305349,3000,1999.0,chevrolet,s-10,excellent,6 cylinders,gas,175000.0,automatic,pickup,38.7707,-77.4494
1533,7194228963,4000,2003.0,chevrolet,silverado 1500,good,6 cylinders,gas,173000.0,automatic,pickup,38.9647,-76.9649
1614,7193582641,6400,2004.0,ram,1500,good,8 cylinders,gas,143685.0,automatic,pickup,38.6981,-77.2764
1619,7181234909,5500,1985.0,ford,f-150,good,6 cylinders,gas,204000.0,manual,pickup,37.9743,-121.315
1624,7181029495,5200,1985.0,ford,f-150,good,6 cylinders,gas,204000.0,manual,pickup,37.9743,-121.315
1645,7180330437,41990,2018.0,toyota,tundra crewmax sr5 pickup,good,8 cylinders,gas,20331.0,other,pickup,33.7792,-84.4118
1662,7179920526,9875,2007.0,gmc,canyon,excellent,5 cylinders,gas,141542.0,automatic,pickup,38.1827,-120.898
1664,7179701047,41990,2019.0,ram,1500 crew cab laramie pickup,good,6 cylinders,gas,13070.0,other,pickup,33.7865,-84.4454
1681,7179073036,37590,2018.0,toyota,tacoma double cab trd,good,6 cylinders,gas,24145.0,other,pickup,33.7865,-84.4454
1690,7192487774,3900,1999.0,ford,ranger,excellent,6 cylinders,gas,220000.0,manual,pickup,35.1759,-106.602
1735,7194368409,7995,2008.0,dodge,dakota,excellent,6 cylinders,gas,130171.0,manual,pickup,32.8876,-105.96
1737,7194361392,16350,2017.0,honda,ridgeline,excellent,6 cylinders,gas,82000.0,automatic,pickup,31.8048,-106.457
1743,7193781336,7000,2003.0,chevrolet,silverado 2500hd,good,8 cylinders,gas,148005.0,automatic,pickup,32.7636,-108.308
1746,7193638175,8000,1989.0,chevrolet,k3500,good,8 cylinders,gas,81000.0,manual,pickup,32.3107,-106.831
1751,7193115361,24995,2015.0,ford,f150 fx2,like new,6 cylinders,gas,136789.0,automatic,pickup,29.3636,-98.5205
1768,7194169824,14000,2016.0,ford,f-250,good,8 cylinders,diesel,32600.0,automatic,pickup,39.7571,-75.5635
1770,7194062435,10500,1985.0,chevrolet,silverado k10,good,8 cylinders,gas,116711.0,automatic,pickup,39.5911,-75.8246
1775,7194612316,6500,1999.0,ram,2500,fair,6 cylinders,diesel,398335.0,automatic,pickup,35.9902,-106.072
1790,7195136718,3500,2006.0,gmc,sierra,fair,8 cylinders,gas,295000.0,automatic,pickup,29.16,-81.0269
1806,7194814733,32590,2016.0,toyota,tacoma double cab trd,good,6 cylinders,gas,56795.0,other,pickup,33.7792,-84.4118
1811,7194789880,6000,2001.0,ram,2500,good,8 cylinders,gas,132650.0,automatic,pickup,28.9806,-81.2334
1812,7194770397,7900,2002.0,chevrolet,silverado 1500,good,8 cylinders,gas,200110.0,automatic,pickup,29.1574,-81.023
1814,7194761023,26990,2012.0,ram,1500 quad cab sport pickup,good,8 cylinders,gas,39117.0,other,pickup,33.7792,-84.4118
1820,7194354600,26300,2005.0,chevrolet,silverado 3500,good,8 cylinders,diesel,74398.0,automatic,pickup,29.2005,-81.4065
1832,7194219054,29590,2017.0,ram,1500 crew cab express pickup,good,8 cylinders,gas,27076.0,other,pickup,33.7865,-84.4454
1833,7194218768,33990,2016.0,toyota,tacoma double cab trd,good,6 cylinders,gas,37416.0,other,pickup,33.7792,-84.4118
1836,7194212743,16500,2017.0,chevrolet,silverado 1500 work,good,6 cylinders,other,51562.0,automatic,pickup,29.0477,-80.9364
1840,7194212694,0,2017.0,honda,ridgeline rtl,good,6 cylinders,gas,63172.0,automatic,pickup,29.0477,-80.9364
1847,7194210165,27000,2014.0,ford,f-150 king ranch,good,6 cylinders,gas,80101.0,automatic,pickup,29.0477,-80.9364
1883,7195091490,11750,2006.0,ram,2500,excellent,8 cylinders,gas,64000.0,automatic,pickup,26.7492,-80.0725
1903,7194924249,14500,2015.0,ford,f-150,like new,6 cylinders,gas,124635.0,automatic,pickup,26.984,-82.0589
1904,7194924064,7500,2004.0,chevrolet,colorado crew cab,excellent,5 cylinders,gas,98000.0,automatic,pickup,26.5983,-81.9333
1940,7194577597,9500,2008.0,ram,1500 st,excellent,6 cylinders,gas,98000.0,automatic,pickup,26.5025,-81.9276
1979,7194038601,58500,2019.0,ram,1500 laramie limited,like new,8 cylinders,gas,11500.0,automatic,pickup,26.3598,-81.8121
2004,7193715438,3500,2002.0,ram,3500 - 2002,good,8 cylinders,gas,176000.0,automatic,pickup,26.5228,-81.7065
2013,7193656188,32990,2019.0,ford,f150 supercrew cab xlt,good,8 cylinders,gas,33152.0,other,pickup,26.14,-81.79
2017,7193638676,6500,2003.0,toyota,tundra,good,8 cylinders,gas,189000.0,automatic,pickup,26.6786,-82.0254
2021,7193574057,33590,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,37672.0,automatic,pickup,26.14,-81.79
2028,7193539672,31990,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,45418.0,automatic,pickup,26.14,-81.79
2033,7193514949,31990,2018.0,ford,f150 supercrew cab xl,good,6 cylinders,gas,28808.0,automatic,pickup,26.14,-81.79
2055,7192949838,36990,2019.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,6041.0,other,pickup,29.45,-98.5
2088,7192769588,2500,2003.0,ford,escape sport trac,good,6 cylinders,gas,282000.0,manual,pickup,29.8216,-98.2653
2119,7190410995,4500,2005.0,gmc,sierra slt 1500,good,8 cylinders,gas,223000.0,automatic,pickup,44.0105,-92.3973
2121,7190356362,4500,2005.0,ford,f-150,excellent,8 cylinders,gas,166000.0,automatic,pickup,42.4845,-92.325
2125,7190273501,2900,2009.0,chevrolet,colorado,excellent,5 cylinders,gas,215000.0,manual,pickup,42.4845,-92.325
2132,7192677431,7500,2007.0,ram,1500,good,8 cylinders,gas,206081.0,automatic,pickup,29.5612,-98.6117
2152,7192317712,34994,2016.0,gmc,sierra 1500 slt,good,8 cylinders,gas,38911.0,automatic,pickup,29.1715,-98.1872
2158,7192308617,32443,2018.0,chevrolet,silverado 1500 lt,good,8 cylinders,gas,64281.0,automatic,pickup,29.1715,-98.1872
2203,7191731581,36990,2019.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,9428.0,other,pickup,29.45,-98.5
2213,7191016013,12900,2008.0,ram,1500,excellent,8 cylinders,gas,79000.0,automatic,pickup,29.3897,-98.5114
2221,7194357742,8485,2002.0,toyota,tundra 2wd truck,excellent,6 cylinders,gas,127181.0,manual,pickup,29.6829,-82.3209
2223,7194224129,31990,2017.0,toyota,tacoma double cab sr,good,6 cylinders,other,48224.0,other,pickup,33.7792,-84.4118
2224,7194221730,32990,2017.0,chevrolet,silverado 1500 double,good,8 cylinders,other,24223.0,automatic,pickup,33.7792,-84.4118
2225,7194218886,29590,2017.0,ram,1500 crew cab express pickup,good,8 cylinders,gas,27076.0,other,pickup,33.7865,-84.4454
2229,7193907957,29590,2016.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,72030.0,automatic,pickup,33.7865,-84.4454
2230,7193907943,34590,2019.0,toyota,tacoma double cab trd,good,6 cylinders,gas,24504.0,other,pickup,33.7792,-84.4118
2240,7193626669,5295,2007.0,chevrolet,colorado,excellent,4 cylinders,gas,200360.0,automatic,pickup,29.7248,-82.0471
2260,7194923492,32795,2016.0,ford,f150 xlt 4x4,like new,8 cylinders,gas,98943.0,automatic,pickup,30.2867,-81.5476
2262,7194912760,17295,2012.0,ford,f150 fx4 4x4,like new,6 cylinders,gas,178288.0,automatic,pickup,30.2867,-81.5476
2263,7194910937,36295,2019.0,chevrolet,silverado 1500 w/t,like new,8 cylinders,gas,31657.0,automatic,pickup,30.2867,-81.5476
2264,7194909777,36795,2019.0,chevrolet,silverado 1500 w/t,like new,8 cylinders,gas,22750.0,automatic,pickup,30.2867,-81.5476
2265,7194909008,32950,2018.0,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,57217.0,automatic,pickup,30.2867,-81.5476
2266,7194907980,34495,2017.0,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,36398.0,automatic,pickup,30.2867,-81.5476
2268,7194907232,36495,2017.0,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,28873.0,automatic,pickup,30.2867,-81.5476
2269,7194906249,35495,2016.0,chevrolet,silverado 1500 custom,like new,8 cylinders,gas,38268.0,automatic,pickup,30.2867,-81.5476
2270,7194905092,27895,2015.0,chevrolet,silverado 1500 lt z71,like new,8 cylinders,gas,101987.0,automatic,pickup,30.2867,-81.5476
2271,7194898025,20950,2015.0,chevrolet,silverado 1500 lt,like new,8 cylinders,gas,104433.0,automatic,pickup,30.2867,-81.5476
2272,7194896400,27950,2014.0,chevrolet,silverado 1500 ltz 4x4,like new,8 cylinders,gas,112345.0,automatic,pickup,30.2867,-81.5476
2289,7194795030,34590,2018.0,ford,f150 super cab xlt pickup,good,6 cylinders,gas,24920.0,automatic,pickup,30.33,-81.65
2306,7194476870,10990,2009.0,chevrolet,silverado 2500 hd,excellent,8 cylinders,gas,170000.0,automatic,pickup,30.3284,-81.597
2314,7194414002,19999,2015.0,chevrolet,silverado,excellent,6 cylinders,gas,109000.0,automatic,pickup,30.1223,-81.3627
2322,7194324590,8500,2000.0,nissan,frontier crew cab,good,6 cylinders,gas,180000.0,automatic,pickup,30.189,-81.8009
2323,7194322176,4000,2002.0,ford,ranger sport,good,6 cylinders,gas,139020.0,automatic,pickup,29.8988,-81.3296
2327,7194264403,3300,1999.0,ford,f-150 styleside,good,6 cylinders,gas,166456.0,automatic,pickup,30.3001,-81.73
2388,7193651405,9950,2008.0,ford,f150 fx4 4x4,like new,8 cylinders,gas,142310.0,automatic,pickup,30.2867,-81.5476
2392,7193615835,5295,2007.0,chevrolet,colorado,excellent,4 cylinders,gas,200360.0,automatic,pickup,29.7248,-82.0471
2405,7193551437,38590,2017.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,37111.0,automatic,pickup,30.33,-81.65
2410,7193511121,32990,2016.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,20566.0,other,pickup,30.33,-81.65
2420,7194294195,4500,2000.0,toyota,tundra,good,8 cylinders,gas,226046.0,automatic,pickup,28.0551,-81.8136
2421,7194291497,7500,2002.0,toyota,tundra,excellent,8 cylinders,gas,162144.0,automatic,pickup,28.0551,-81.8136
2432,7193414980,1700,2000.0,dodge,dakota,good,6 cylinders,gas,1362590.0,automatic,pickup,28.063,-81.768
2436,7195143600,31999,2016.0,ram,laramie 1500 4x4,like new,6 cylinders,gas,26100.0,automatic,pickup,28.9338,-81.9914
2442,7194889546,39990,2019.0,toyota,tacoma double cab trd,good,6 cylinders,gas,27023.0,other,pickup,33.7792,-84.4118
2449,7194853573,49990,2018.0,ford,f350,excellent,8 cylinders,diesel,40657.0,automatic,pickup,28.027,-82.4599
2450,7194851721,43990,2019.0,toyota,tacoma double cab trd,good,6 cylinders,gas,24812.0,other,pickup,33.7792,-84.4118
2453,7194811865,35990,2018.0,honda,ridgeline rtl-e pickup 4d,good,6 cylinders,gas,24622.0,other,pickup,33.7792,-84.4118
2455,7194782914,37990,2018.0,ford,f150 supercrew cab xlt,good,8 cylinders,other,43121.0,automatic,pickup,33.7792,-84.4118
2457,7194760789,25990,2014.0,ram,1500 crew cab big horn,good,6 cylinders,gas,59093.0,other,pickup,33.7792,-84.4118
2463,7193514001,36590,2020.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,2775.0,automatic,pickup,28.5,-81.37
2473,7194284646,43990,2019.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,20062.0,other,pickup,33.7792,-84.4118
2474,7194268283,43990,2018.0,toyota,tundra crewmax platinum,good,8 cylinders,gas,31216.0,other,pickup,33.7865,-84.4454
2475,7194259195,37990,2019.0,nissan,titan crew cab platinum,good,8 cylinders,gas,25418.0,other,pickup,33.7792,-84.4118
2485,7194211364,43990,2020.0,chevrolet,silverado 1500 crew,good,8 cylinders,diesel,3326.0,automatic,pickup,33.7865,-84.4454
2486,7194210182,31990,2017.0,toyota,tacoma double cab sr,good,6 cylinders,other,48224.0,other,pickup,33.7792,-84.4118
2497,7193658834,33990,2018.0,toyota,tacoma double cab trd,good,6 cylinders,gas,27767.0,other,pickup,33.7792,-84.4118
2504,7193613881,39590,2019.0,honda,ridgeline rtl-t pickup 4d,good,6 cylinders,gas,9512.0,other,pickup,33.7792,-84.4118
2506,7193573898,33590,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,37672.0,automatic,pickup,33.7792,-84.4118
2508,7193538277,34590,2015.0,ford,f150 supercrew cab lariat,good,6 cylinders,gas,85987.0,other,pickup,33.7865,-84.4454
2510,7193511117,47590,2019.0,ram,1500 crew cab laramie pickup,good,8 cylinders,gas,21743.0,other,pickup,33.7865,-84.4454
2515,7194989745,6850,2002.0,toyota,tundra,excellent,8 cylinders,gas,208397.0,automatic,pickup,30.4487,-86.6255
2567,7195138244,2990,1999.0,ford,f150,excellent,6 cylinders,gas,999999.0,manual,pickup,28.3192,-81.403
2580,7195129402,5200,1989.0,chevrolet,silverado,good,8 cylinders,gas,100000.0,automatic,pickup,28.0168,-80.6739
2582,7195082827,11750,2006.0,ram,2500,excellent,8 cylinders,gas,64000.0,automatic,pickup,26.7492,-80.0725
2604,7180917554,10750,2012.0,nissan,frontier,excellent,6 cylinders,gas,107000.0,automatic,pickup,35.9578,-83.8179
2633,7181505193,20950,2016.0,ram,1500,excellent,8 cylinders,gas,41830.0,automatic,pickup,34.2134,-83.448
2747,7194758777,1,2012.0,chevrolet,silverado 1500 4x4,excellent,8 cylinders,gas,109211.0,automatic,pickup,28.4812,-81.3967
2752,7194755180,8250,2000.0,nissan,frontier,excellent,6 cylinders,gas,180000.0,manual,pickup,28.3932,-81.3622
2775,7194609850,13495,2010.0,honda,ridgeline rtl 4wd,like new,6 cylinders,gas,135100.0,automatic,pickup,28.3949,-81.4179
2803,7194516853,13995,2011.0,ford,f-150,excellent,8 cylinders,gas,187454.0,automatic,pickup,28.5588,-81.554
2805,7194515900,16499,2012.0,ford,f-150,excellent,6 cylinders,gas,197731.0,automatic,pickup,28.5588,-81.554
2849,7194378477,22695,2015.0,toyota,tundra sr5,like new,8 cylinders,gas,96530.0,automatic,pickup,28.4217,-81.4048
2895,7194209870,57990,2019.0,ram,1500 crew cab limited pickup,good,8 cylinders,gas,13411.0,other,pickup,28.5,-81.37
2896,7194207556,40990,2017.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,25027.0,automatic,pickup,28.5,-81.37
2910,7193956377,2990,1999.0,ford,f150,excellent,6 cylinders,gas,999999.0,manual,pickup,28.3192,-81.403
2941,7193871217,14500,2003.0,ford,f250 xlt super duty,good,8 cylinders,gas,244583.0,automatic,pickup,28.712,-81.5136
2944,7193866705,11999,2014.0,nissan,frontier s,excellent,4 cylinders,gas,86000.0,automatic,pickup,28.5891,-81.2277
2946,7193864934,15995,2013.0,ford,f150 supercrew cab xlt,excellent,8 cylinders,gas,131399.0,automatic,pickup,28.3949,-81.4179
2993,7193487238,0,2010.0,toyota,tundra grade 4x4 4dr,good,8 cylinders,gas,157012.0,automatic,pickup,42.2658,-73.7635
2998,7189361771,5500,2004.0,ford,f150 4x4,excellent,8 cylinders,gas,130000.0,automatic,pickup,42.5486,-73.8129
3000,7195152883,37995,2017.0,ford,super duty f-250,excellent,8 cylinders,diesel,124973.0,automatic,pickup,43.4883,-76.3935
3001,7195045624,46995,2019.0,ford,super duty f-250,excellent,8 cylinders,diesel,81870.0,automatic,pickup,43.4883,-76.3935
3002,7194843737,21995,2016.0,ford,super duty f-250,excellent,8 cylinders,gas,177364.0,automatic,pickup,43.4883,-76.3935
3003,7194843381,44995,2020.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,14361.0,automatic,pickup,43.4883,-76.3935
3007,7194750112,29990,2015.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,55405.0,automatic,pickup,33.7792,-84.4118
3008,7194750094,28990,2012.0,ram,1500 crew cab sport pickup,good,8 cylinders,gas,29058.0,other,pickup,33.7792,-84.4118
3009,7194750093,27990,2016.0,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,59451.0,other,pickup,33.7792,-84.4118
3010,7194750081,32990,2018.0,toyota,tundra double cab sr,good,8 cylinders,gas,25759.0,other,pickup,33.7792,-84.4118
3011,7194750076,32590,2017.0,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,47316.0,automatic,pickup,33.7792,-84.4118
3012,7194750058,29990,2017.0,ram,1500 quad cab tradesman,good,6 cylinders,other,30023.0,other,pickup,33.7792,-84.4118
