,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
83384,7186539656,3500,2012.0,ford,focus se hatchback,good,4 cylinders,gas,168000.0,automatic,hatchback,33.526,-101.833
83396,7186295132,7200,2017.0,kia,soul,good,4 cylinders,gas,144000.0,automatic,hatchback,33.6196,-101.81
83408,7185560945,500,2013.0,chevrolet,sonic lt,excellent,4 cylinders,gas,131000.0,automatic,hatchback,33.5618,-101.857
83425,7193946130,1000,2000.0,volvo,v70,fair,6 cylinders,gas,198000.0,automatic,hatchback,35.5134,-82.8134
83429,7182479695,6995,2012.0,hyundai,veloster,excellent,4 cylinders,gas,131434.0,automatic,hatchback,45.4881,-122.58
83441,7190916751,12000,2014.0,mini,cooper s countryman,excellent,6 cylinders,gas,97000.0,automatic,hatchback,61.5923,-149.396
83446,7193786996,7200,2010.0,toyota,prius iii,excellent,4 cylinders,hybrid,132800.0,automatic,hatchback,35.5971,-82.5565
83454,7193732091,4990,2008.0,toyota,prius 5dr hb,like new,4 cylinders,hybrid,131415.0,automatic,hatchback,34.8356,-82.3183
83460,7193664958,22900,2017.0,subaru,crosstrek limited,new,4 cylinders,gas,22470.0,automatic,hatchback,36.2164,-81.669
83463,7193662347,20900,2016.0,subaru,crosstrek limited,new,4 cylinders,gas,28023.0,automatic,hatchback,36.2164,-81.669
83481,7190897488,10999,2016.0,ford,fiesta se,excellent,4 cylinders,gas,14494.0,automatic,hatchback,61.1664,-149.847
83536,7187183081,9500,1984.0,toyota,celica gt-s liftback,excellent,4 cylinders,gas,91000.0,manual,hatchback,36.409,-81.4396
83539,7195209338,9490,2009.0,toyota,prius standard,excellent,4 cylinders,hybrid,66700.0,automatic,hatchback,35.1441,-80.7201
83649,7180253123,24800,2018.0,volkswagen,golf gti autobahn,excellent,4 cylinders,gas,16200.0,automatic,hatchback,43.2196,-77.4616
83651,7190528755,5900,2009.0,toyota,scion xd,like new,4 cylinders,gas,101184.0,manual,hatchback,61.19,-149.894
83663,7191414127,3000,2007.0,volkswagen,gti,good,4 cylinders,gas,187000.0,automatic,hatchback,38.7408,-76.6427
83791,7194874442,9500,2015.0,honda,crz,excellent,4 cylinders,gas,980000.0,manual,hatchback,35.4141,-80.6162
83837,7187641054,7499,2014.0,chevrolet,sonic rs,excellent,4 cylinders,gas,75000.0,automatic,hatchback,36.0934,-95.8856
83912,7186608848,4500,2010.0,toyota,scion xd,excellent,4 cylinders,gas,151659.0,automatic,hatchback,-5.3003,-95.4012
83931,7194595100,13750,2016.0,volkswagen,golf sel,like new,4 cylinders,gas,33000.0,automatic,hatchback,35.591,-80.8483
83951,7194520541,4995,2010.0,dodge,caliber,good,4 cylinders,gas,73000.0,automatic,hatchback,35.1184,-80.6963
83957,7194511134,7900,2016.0,volkswagen,golf,good,4 cylinders,gas,48000.0,automatic,hatchback,35.0831,-80.6597
83964,7194487478,11997,2017.0,mazda,3i sport hatchback,excellent,4 cylinders,gas,35063.0,automatic,hatchback,35.0805,-80.6759
83993,7186226189,9997,2014.0,honda,cr-z,excellent,4 cylinders,hybrid,88659.0,automatic,hatchback,36.0622,-95.7975
83995,7188032957,8500,2011.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,52500.0,automatic,hatchback,40.398,-74.3236
83997,7194424890,3300,2010.0,kia,soul base,fair,4 cylinders,gas,150000.0,automatic,hatchback,35.352,-81.184
83998,7194423831,13000,2016.0,volkswagen,gti s,excellent,4 cylinders,gas,86221.0,automatic,hatchback,34.9251,-80.7278
84001,7186225957,10997,2017.0,fiat,500,excellent,4 cylinders,gas,28939.0,automatic,hatchback,36.0622,-95.7975
84017,7187073554,3200,2005.0,pontiac,vibe,excellent,4 cylinders,gas,132000.0,automatic,hatchback,40.5979,-74.2815
84032,7192944982,9950,2016.0,ford,focus,excellent,4 cylinders,gas,64183.0,automatic,hatchback,34.2134,-83.448
84042,7189391387,15990,2013.0,infiniti,ex ex37 sport utility,good,6 cylinders,gas,78959.0,automatic,hatchback,33.7792,-84.4118
84062,7194306740,16997,2019.0,volkswagen,golf gti 4-door,excellent,4 cylinders,gas,24333.0,manual,hatchback,35.048,-80.6144
84094,7186711801,14000,2017.0,honda,fit ex,excellent,4 cylinders,gas,55000.0,manual,hatchback,39.199,-121.111
84107,7189081501,4500,2011.0,chevrolet,hhr,good,4 cylinders,gas,179000.0,automatic,hatchback,40.2311,-74.0344
84118,7189044334,2995,2008.0,chrysler,pt cruiser,excellent,4 cylinders,gas,140756.0,automatic,hatchback,40.068,-74.8454
84146,7178935031,3995,2003.0,chrysler,pt cruiser limited,good,4 cylinders,gas,120916.0,automatic,hatchback,42.4965,-96.3859
84151,7190344331,25995,2019.0,volkswagen,golf gti s turbo,excellent,4 cylinders,gas,7043.0,manual,hatchback,61.2184,-149.866
84168,7194214640,5900,2008.0,mini,cooper s,excellent,4 cylinders,gas,128000.0,manual,hatchback,35.4554,-80.862
84222,7193963500,8600,2013.0,subaru,impreza,excellent,4 cylinders,gas,37579.0,automatic,hatchback,34.9839,-81.8313
84235,7179662086,6250,2012.0,kia,forte,excellent,4 cylinders,gas,117000.0,automatic,hatchback,42.9012,-77.6083
84268,7192139816,1100,1986.0,ford,escort gt,good,4 cylinders,gas,6500.0,automatic,hatchback,31.7687,-81.745
84304,7184690982,9700,2016.0,honda,fit ex hatchback 4d,like new,4 cylinders,gas,93000.0,automatic,hatchback,38.0691,-120.542
84329,7192785231,5900,2013.0,toyota,prius,excellent,4 cylinders,hybrid,218000.0,automatic,hatchback,40.0903,-75.041
84365,7192777317,5900,2013.0,toyota,prius,like new,4 cylinders,gas,238000.0,automatic,hatchback,40.0903,-75.041
84395,7179401376,4300,2008.0,mini,cooper,excellent,4 cylinders,gas,138000.0,manual,hatchback,42.8656,-77.4316
84409,7186377549,3900,2014.0,chevrolet,spark lt,good,4 cylinders,gas,93800.0,automatic,hatchback,26.4661,-98.0695
84445,7179004606,14990,2008.0,nissan,350z,like new,6 cylinders,gas,45000.0,automatic,hatchback,43.0892,-77.436
84482,7189270035,2895,2008.0,chevrolet,aveo5,excellent,4 cylinders,gas,133549.0,automatic,hatchback,29.0855,-82.0787
84494,7189651048,19900,2018.0,toyota,prius prime,excellent,4 cylinders,hybrid,450.0,automatic,hatchback,40.5861,-74.2669
84582,7178740417,8350,2014.0,hyundai,accent,good,4 cylinders,gas,80300.0,automatic,hatchback,43.2365,-77.0971
84627,7185132726,4999,2017.0,chevrolet,spark ls cvt,excellent,4 cylinders,gas,35500.0,automatic,hatchback,36.0447,-95.8079
84637,7178535044,4500,1986.0,ford,mustang gt,good,8 cylinders,gas,155727.0,manual,hatchback,43.1895,-77.8043
84689,7188877239,4950,2009.0,chrysler,pt cruiser,good,4 cylinders,gas,63235.0,automatic,hatchback,40.6952,-74.2677
84703,7184757889,3000,2011.0,nissan,versa,excellent,4 cylinders,gas,142347.0,automatic,hatchback,36.745,-95.9325
84724,7188739018,23995,2019.0,dodge,grand caravan gt,good,6 cylinders,other,11504.0,automatic,hatchback,40.9212,-74.5883
84730,7188667373,3995,2012.0,subaru,impreza,fair,4 cylinders,gas,117111.0,automatic,hatchback,40.9461,-73.8669
84735,7188656518,9500,2017.0,honda,civic hatchback,salvage,4 cylinders,gas,63747.0,manual,hatchback,40.9461,-73.8669
84814,7188334352,4995,2011.0,mazda,2,excellent,4 cylinders,gas,89685.0,automatic,hatchback,40.6699,-74.1946
84818,7188294928,5200,2004.0,subaru,impreza wrx,good,4 cylinders,gas,189000.0,automatic,hatchback,40.693,-74.267
84845,7189746008,13900,2017.0,mini,cooper clubman,like new,3 cylinders,gas,24800.0,automatic,hatchback,30.3194,-81.5084
84856,7189899131,20999,2019.0,hyundai,veloster,excellent,4 cylinders,gas,16836.0,automatic,hatchback,61.1664,-149.847
84874,7193387291,4800,2013.0,ford,focus,excellent,4 cylinders,gas,128230.0,manual,hatchback,34.977,-80.858
84875,7187989105,500,1998.0,audi,a4 quattro,fair,4 cylinders,gas,172500.0,automatic,hatchback,44.0538,-121.298
84880,7191097380,5000,2010.0,hyundai,elantra touring,like new,4 cylinders,gas,123000.0,manual,hatchback,64.8547,-147.747
84910,7185321013,14000,2018.0,ford,focus st,salvage,4 cylinders,gas,39780.0,manual,hatchback,43.3144,-70.5969
84914,7187793232,8500,2012.0,ford,focus,excellent,4 cylinders,gas,42500.0,automatic,hatchback,44.0565,-121.264
84915,7194215812,2900,2007.0,volkswagen,gti,good,4 cylinders,gas,178000.0,manual,hatchback,40.7321,-73.3236
84925,7194192990,14700,2013.0,jeep,grand cherokee laredo 4x4,excellent,6 cylinders,gas,82989.0,automatic,hatchback,40.7557,-73.5723
84929,7184064499,9400,2010.0,subaru,forester,like new,4 cylinders,gas,118735.0,manual,hatchback,36.7708,-119.699
84947,7194120408,0,2019.0,ford,escape se fwd,good,4 cylinders,other,37871.0,automatic,hatchback,35.359,-77.9278
84951,7193930808,14995,1993.0,ford,mustang 5.0 lx,excellent,8 cylinders,gas,96000.0,manual,hatchback,35.1004,-77.1029
84955,7190939104,21500,2018.0,subaru,impreza,like new,4 cylinders,gas,4900.0,automatic,hatchback,58.3628,-134.529
84996,7187908522,11495,2017.0,ford,focus se,excellent,4 cylinders,other,73904.0,automatic,hatchback,40.5918,-124.147
85093,7193605919,4000,2007.0,mazda,mazdaspeed3 touring,good,4 cylinders,gas,160000.0,manual,hatchback,35.1294,-78.8982
85119,7186648714,13999,2015.0,subaru,xv crosstrek,good,4 cylinders,gas,137121.0,automatic,hatchback,44.2828,-121.174
85148,7181916782,12924,2013.0,toyota,prius,like new,4 cylinders,hybrid,111415.0,automatic,hatchback,42.4509,-122.831
85181,7188981980,5900,2012.0,honda,fit sport,good,4 cylinders,gas,139030.0,automatic,hatchback,30.2908,-81.6321
85200,7188787540,8900,2010.0,toyota,prius,excellent,4 cylinders,hybrid,96128.0,automatic,hatchback,30.2243,-81.7376
85203,7195023255,5999,2008.0,toyota,prius,excellent,4 cylinders,hybrid,172874.0,automatic,hatchback,35.9394,-80.0275
85261,7188800791,9780,2017.0,hyundai,elantra gt,excellent,4 cylinders,gas,82400.0,automatic,hatchback,29.4272,-81.5579
85273,7188787982,9900,2014.0,mini,cooper,excellent,3 cylinders,gas,71007.0,manual,hatchback,30.3289,-81.4177
85312,7185921891,5000,2012.0,kia,rio lx,excellent,4 cylinders,gas,122000.0,automatic,hatchback,44.3165,-121.509
85330,7192507616,4000,2006.0,chevrolet,hhr ls,good,4 cylinders,gas,71918.0,automatic,hatchback,40.0867,-75.1524
85352,7182479867,10750,2017.0,chevrolet,spark,like new,4 cylinders,gas,3862.0,automatic,hatchback,43.0968,-124.404
85355,7182455142,6995,2012.0,hyundai,veloster,excellent,4 cylinders,gas,131434.0,automatic,hatchback,45.4881,-122.58
85359,7185480578,9500,2009.0,volvo,c30 ts5 rdesign,excellent,5 cylinders,gas,115000.0,manual,hatchback,26.1431,-97.9704
85367,7192376271,11995,2011.0,volvo,c30 t5 2dr hatchback,excellent,5 cylinders,gas,94331.0,automatic,hatchback,40.2316,-75.409
85379,7186036549,11495,2017.0,ford,focus se,excellent,4 cylinders,other,73904.0,automatic,hatchback,40.5918,-124.147
85495,7189650109,6790,2008.0,audi,a3,good,4 cylinders,gas,133596.0,automatic,hatchback,28.3026,-81.379
85499,7193202970,5700,2015.0,chevrolet,sonic ltz,good,4 cylinders,gas,69500.0,automatic,hatchback,40.8125,-80.2073
85538,7193034494,8000,2008.0,dodge,caliber srt4,good,4 cylinders,gas,76670.0,manual,hatchback,40.4837,-79.7381
85541,7192998550,3900,2004.0,volkswagen,golf,excellent,4 cylinders,gas,100000.0,manual,hatchback,40.3805,-79.9667
85572,7192760701,3400,2007.0,pontiac,vibe,excellent,4 cylinders,gas,179971.0,automatic,hatchback,40.5616,-79.7129
85579,7188279626,1,2012.0,hyundai,veloster,excellent,4 cylinders,gas,106400.0,manual,hatchback,30.2999,-82.9821
85593,7183124590,4800,2017.0,mitsubishi,mirage,excellent,3 cylinders,gas,74655.0,automatic,hatchback,26.1687,-98.2682
85661,7184317954,0,2016.0,honda,fit lx hatchback,like new,4 cylinders,gas,3885.0,automatic,hatchback,40.5979,-124.151
85674,7189268107,2895,2008.0,chevrolet,aveo5,excellent,4 cylinders,gas,133549.0,automatic,hatchback,29.0855,-82.0787
85681,7189202659,9800,2013.0,volkswagen,gti mk6,excellent,4 cylinders,gas,102000.0,automatic,hatchback,39.3741,-74.6118
85772,7192140691,4200,2009.0,toyota,prius hybrid,good,4 cylinders,hybrid,121045.0,automatic,hatchback,40.4346,-79.8655
85781,7192030177,8000,1998.0,chevrolet,camaro,good,8 cylinders,gas,1450000.0,manual,hatchback,40.1925,-79.5865
85809,7191805361,9987,2012.0,kia,soul exclaim,excellent,4 cylinders,gas,76600.0,automatic,hatchback,40.2706,-80.1668
85836,7191686947,6300,2012.0,ford,focus,good,4 cylinders,gas,100000.0,automatic,hatchback,40.4441,-79.992
85854,7181138075,0,2017.0,chevrolet,volt,excellent,4 cylinders,hybrid,37345.0,automatic,hatchback,37.2041,-93.2272
85887,7191479714,11500,2014.0,subaru,crosstrek,good,4 cylinders,gas,103000.0,automatic,hatchback,40.9877,-75.2485
85901,7193139019,11500,2016.0,ford,focus st hatchback,good,4 cylinders,gas,26850.0,manual,hatchback,40.2504,-75.965
85914,7188357781,10995,2012.0,mazda,mazda3,good,4 cylinders,gas,86985.0,automatic,hatchback,30.4129,-87.3092
85951,7180943043,6500,2013.0,chevrolet,sonic,excellent,4 cylinders,gas,78000.0,other,hatchback,37.0035,-93.1992
86027,7187867550,10300,2017.0,ford,fiesta se,excellent,4 cylinders,gas,25000.0,automatic,hatchback,39.4744,-76.2997
86039,7187741065,2000,2008.0,dodge,caliber,good,4 cylinders,gas,170000.0,automatic,hatchback,39.3221,-76.5502
86076,7192267860,1800,2003.0,chrysler,pt cruiser,good,4 cylinders,gas,89000.0,automatic,hatchback,41.3152,-77.069
86088,7192615317,3995,2003.0,volkswagen,beetle,good,4 cylinders,gas,118000.0,automatic,hatchback,39.9415,-76.7039
86095,7187071268,8400,2015.0,nissan,juke s,excellent,4 cylinders,gas,77142.0,manual,hatchback,39.1702,-76.5798
86133,7193013132,6495,2009.0,toyota,matrix,excellent,4 cylinders,gas,138000.0,automatic,hatchback,41.8776,-71.4091
86165,7179936168,13998,2015.0,chevrolet,trax lt,excellent,4 cylinders,gas,46000.0,automatic,hatchback,36.7127,-91.8255
86168,7194988087,6500,2013.0,toyota,yaris le,excellent,4 cylinders,gas,136223.0,automatic,hatchback,38.6106,-121.401
86174,7179830191,0,2015.0,chevrolet,sonic,excellent,4 cylinders,gas,78341.0,automatic,hatchback,37.2041,-93.2272
86210,7179532065,0,2017.0,chevrolet,traverse lt,good,6 cylinders,other,41772.0,automatic,hatchback,36.6874,-93.3802
86214,7192696010,1500,2003.0,audi,a4,good,4 cylinders,gas,175000.0,automatic,hatchback,41.6498,-71.474
86252,7193751904,6200,2010.0,mazda,mazda3 grand touring,excellent,4 cylinders,gas,117845.0,manual,hatchback,36.0345,-79.7908
86341,7186098127,7900,2011.0,volkswagen,gti,excellent,4 cylinders,gas,116000.0,other,hatchback,27.8679,-80.5416
86342,7178671848,8500,2013.0,honda,cr-v,excellent,4 cylinders,gas,138700.0,automatic,hatchback,37.1672,-93.3087
86346,7193736440,3500,2004.0,toyota,prius,excellent,4 cylinders,gas,171000.0,automatic,hatchback,36.0344,-79.7908
86370,7193731721,5100,2007.0,nissan,murano sl awd,excellent,4 cylinders,gas,174000.0,automatic,hatchback,36.1021,-79.7877
86380,7191853803,4000,2000.0,acura,integra,good,4 cylinders,gas,172000.0,manual,hatchback,32.8589,-79.7953
86389,7191703283,3800,2009.0,toyota,matrix s,good,4 cylinders,gas,200028.0,manual,hatchback,32.9714,-80.0687
86406,7191583319,24000,2018.0,bmw,i3 range extender hatchback,like new,other,electric,15000.0,automatic,hatchback,32.8372,-79.8746
86407,7185366997,20000,2020.0,hyundai,tucson,new,4 cylinders,gas,4500.0,automatic,hatchback,28.0219,-80.5389
86417,7184783211,4700,1986.0,nissan,300zx,excellent,6 cylinders,gas,130000.0,automatic,hatchback,28.3454,-80.7257
86439,7184204424,8490,2006.0,acura,rsx,good,4 cylinders,gas,160548.0,manual,hatchback,28.3026,-81.379
86452,7184114384,1800,2004.0,mazda,6 hatchback2.3,fair,4 cylinders,gas,197743.0,manual,hatchback,28.205,-80.5978
86487,7187918155,13500,2012.0,chevrolet,volt premium trim,excellent,4 cylinders,hybrid,40759.0,automatic,hatchback,29.8564,-81.2686
86497,7185799203,4000,2008.0,kia,rio5,good,4 cylinders,gas,139000.0,automatic,hatchback,29.9175,-81.3668
86499,7183354847,18000,1989.0,ford,mustang,excellent,8 cylinders,gas,90300.0,automatic,hatchback,29.8919,-81.3207
86517,7185875211,2995,2008.0,honda,fit sport,excellent,4 cylinders,gas,221019.0,automatic,hatchback,30.4455,-84.3261
86530,7192335979,4295,2012.0,kia,forte ex,good,4 cylinders,gas,182979.0,automatic,hatchback,34.1103,-81.1966
86539,7184857967,2495,2004.0,mazda,6,good,6 cylinders,gas,186271.0,automatic,hatchback,30.4646,-84.3516
86550,7184118194,3495,2010.0,pontiac,vibe,excellent,4 cylinders,gas,180799.0,automatic,hatchback,30.4455,-84.3261
86551,7184110446,3995,2013.0,kia,soul,excellent,4 cylinders,gas,122965.0,automatic,hatchback,30.4455,-84.3261
86598,7178998603,6200,2013.0,chevrolet,sonic ls,excellent,4 cylinders,gas,83000.0,automatic,hatchback,33.824,-79.0054
86639,7192058838,7400,2012.0,honda,fit,excellent,4 cylinders,gas,95000.0,automatic,hatchback,34.3756,-80.0842
86644,7194279029,3600,2004.0,jeep,cherokee,fair,6 cylinders,gas,203678.0,automatic,hatchback,36.0646,-75.7057
86647,7191814508,8900,2013.0,hyundai,elantra gt,like new,4 cylinders,gas,114015.0,automatic,hatchback,33.879,-79.5483
86652,7194679617,4450,2008.0,toyota,prius,excellent,4 cylinders,hybrid,125325.0,automatic,hatchback,37.914,-121.421
86687,7195097369,5500,2011.0,toyota,prius hybrid,good,4 cylinders,hybrid,214237.0,automatic,hatchback,35.6348,-78.451
86703,7190164214,25500,2020.0,subaru,cross trek,like new,4 cylinders,gas,7600.0,automatic,hatchback,41.6881,-70.6105
86717,7193066094,4995,2008.0,toyota,yaris hatchback,like new,4 cylinders,gas,149495.0,automatic,hatchback,34.8921,-82.4002
86745,7195081490,8990,2013.0,hyundai,accent,excellent,4 cylinders,gas,70000.0,automatic,hatchback,35.848,-78.6317
86755,7188450297,13699,2020.0,mitsubishi,mirage,excellent,3 cylinders,gas,81.0,automatic,hatchback,39.8299,-75.1253
86789,7194798464,5500,2010.0,audi,a3,good,4 cylinders,gas,209000.0,automatic,hatchback,35.8344,-78.8466
86790,7194796638,2995,2005.0,chrysler,pt cruiser,good,4 cylinders,gas,157572.0,automatic,hatchback,35.9789,-78.5081
86801,7192943955,9950,2016.0,ford,focus,excellent,4 cylinders,gas,64183.0,automatic,hatchback,34.2134,-83.448
86821,7192767078,13999,2016.0,toyota,prius,good,4 cylinders,hybrid,35678.0,automatic,hatchback,35.0837,-82.012
86833,7188393815,1973,2001.0,ford,focus zx3,good,4 cylinders,gas,133124.0,manual,hatchback,39.7,-74.8945
86840,7194750931,0,2019.0,nissan,versa note sv cvt,good,4 cylinders,other,38673.0,automatic,hatchback,35.359,-77.9278
86888,7188385951,16500,1987.0,chevrolet,corvette,like new,8 cylinders,gas,22000.0,automatic,hatchback,39.8604,-74.6693
86959,7194544039,8250,2019.0,mitsubishi,mirage,excellent,4 cylinders,gas,22252.0,manual,hatchback,35.6298,-78.7172
86983,7194527974,8790,2009.0,toyota,matrix,excellent,4 cylinders,gas,116396.0,automatic,hatchback,35.7328,-78.8501
87000,7190919622,4800,2012.0,ford,focus se hatchback,excellent,4 cylinders,gas,135322.0,automatic,hatchback,42.3561,-73.0104
87051,7194424063,0,2017.0,chevrolet,lt sonic hatchback,excellent,4 cylinders,gas,119590.0,automatic,hatchback,37.7024,-121.072
87058,7181851576,1250,1999.0,subaru,outback,fair,4 cylinders,gas,238769.0,automatic,hatchback,34.9453,-82.2209
87067,7193218153,18000,2017.0,toyota,rav4 le,excellent,4 cylinders,gas,79500.0,automatic,hatchback,33.7444,-79.0149
87073,7194382333,7900,2010.0,mazda,mazda3,excellent,4 cylinders,gas,82974.0,manual,hatchback,36.0383,-78.8764
87141,7194275477,8100,2011.0,toyota,prius,excellent,4 cylinders,hybrid,135220.0,automatic,hatchback,35.8094,-79.0922
87142,7190059061,11900,2014.0,toyota,prius,excellent,4 cylinders,hybrid,76140.0,automatic,hatchback,42.0727,-72.6322
87144,7194261964,5450,2007.0,nissan,versa,good,4 cylinders,gas,71.0,automatic,hatchback,35.8823,-78.5723
87147,7190033579,8800,2014.0,hyundai,veloster,excellent,4 cylinders,gas,77000.0,automatic,hatchback,42.0507,-72.5676
87170,7194256114,5450,2007.0,toyota,prius,good,4 cylinders,hybrid,168.0,automatic,hatchback,35.8822,-78.5723
87172,7178547458,5800,2005.0,pontiac,vibe,excellent,4 cylinders,gas,106000.0,automatic,hatchback,43.7195,-103.632
87175,7194246981,7450,2012.0,volkswagen,gti,good,4 cylinders,gas,160.0,manual,hatchback,35.8823,-78.5723
87176,7194244093,3900,2002.0,toyota,celica gt,excellent,4 cylinders,gas,156997.0,manual,hatchback,38.2481,-77.4681
87183,7194228484,3900,2003.0,toyota,matrix,excellent,4 cylinders,gas,129250.0,automatic,hatchback,38.2481,-77.4681
87202,7191203406,1500,2013.0,chevrolet,volt,salvage,other,hybrid,99999.0,automatic,hatchback,42.3455,-71.6547
87246,7194118574,7999,2013.0,chevrolet,volt,good,4 cylinders,hybrid,92.0,automatic,hatchback,35.7992,-78.6354
87259,7193977160,17000,2017.0,volkswagen,golf,like new,4 cylinders,gas,20550.0,automatic,hatchback,35.8024,-78.7812
87268,7193934528,14990,2016.0,honda,fit,like new,4 cylinders,gas,13285.0,automatic,hatchback,35.7328,-78.8501
87342,7193850073,11500,2015.0,honda,fit,excellent,4 cylinders,gas,85000.0,manual,hatchback,35.848,-78.6317
87354,7193838282,17490,2016.0,volkswagen,golf,excellent,4 cylinders,gas,52090.0,manual,hatchback,35.848,-78.6317
87358,7189996368,5800,2014.0,hyundai,elantra gt hatchback,excellent,4 cylinders,gas,129876.0,automatic,hatchback,42.2894,-71.7888
87372,7185446978,1500,2004.0,pontiac,vibe,fair,4 cylinders,gas,206000.0,manual,hatchback,42.2703,-71.8417
87376,7193820268,4300,2006.0,acura,rsx,excellent,4 cylinders,gas,189000.0,automatic,hatchback,36.0552,-78.9034
87397,7185785418,4500,2006.0,volkswagen,gti,good,4 cylinders,gas,156800.0,manual,hatchback,39.2296,-76.4455
87409,7193817635,5995,2009.0,honda,fit,excellent,4 cylinders,gas,153617.0,automatic,hatchback,35.8214,-78.5905
87419,7190784345,2500,2002.0,mazda,protege5,good,4 cylinders,gas,183000.0,manual,hatchback,42.3173,-85.1782
87426,7189988324,5850,2007.0,honda,fit sport,excellent,4 cylinders,gas,136000.0,automatic,hatchback,42.2334,-85.787
87440,7191499350,4000,2007.0,ford,focus hatchback,good,4 cylinders,gas,132573.0,manual,hatchback,47.5075,-120.485
87505,7184648489,9250,2002.0,mini,cooper s,excellent,4 cylinders,gas,103000.0,manual,hatchback,39.2726,-76.8614
87515,7190193438,18987,2014.0,cadillac,srx premium,good,6 cylinders,gas,77603.0,automatic,hatchback,47.7136,-116.918
87527,7191517452,16980,2017.0,chevrolet,cruze lt,excellent,4 cylinders,gas,66928.0,automatic,hatchback,47.7177,-117.412
87529,7191488479,7299,2016.0,hyundai,elantra gt hatchback,good,4 cylinders,gas,59442.0,automatic,hatchback,46.5527,-120.475
87537,7192403385,7500,2009.0,volkswagen,gti,excellent,4 cylinders,gas,81000.0,automatic,hatchback,44.3056,-96.7914
87538,7184273546,4500,2006.0,volkswagen,gti,good,4 cylinders,gas,156000.0,manual,hatchback,39.2296,-76.4455
87582,7193722652,4999,2003.0,chrysler,pt cruiser gt turbo,good,4 cylinders,gas,105.0,manual,hatchback,35.7992,-78.6354
87599,7179595593,9990,2011.0,ford,edge,excellent,6 cylinders,gas,174056.0,automatic,hatchback,44.4946,-103.865
87621,7188974050,3500,2002.0,acura,rsx,good,4 cylinders,gas,162000.0,automatic,hatchback,27.156,-82.4388
87625,7193615532,6950,2013.0,toyota,prius,good,4 cylinders,hybrid,171.0,automatic,hatchback,35.8823,-78.5722
87630,7188945017,5900,2012.0,honda,fit sport hatchback,excellent,4 cylinders,gas,134000.0,automatic,hatchback,27.0354,-82.2487
87654,7195020044,6500,2014.0,ford,focus,excellent,4 cylinders,gas,92099.0,automatic,hatchback,34.2262,-118.447
87655,7195016005,6995,2011.0,toyota,prius,good,4 cylinders,hybrid,140350.0,automatic,hatchback,34.2262,-118.447
87657,7195009600,8900,2011.0,toyota,prius,excellent,4 cylinders,hybrid,100700.0,automatic,hatchback,34.2262,-118.447
87686,7188741881,7650,2015.0,nissan,versa note sv,excellent,4 cylinders,gas,75362.0,automatic,hatchback,27.2988,-82.5249
87753,7192730562,8397,2015.0,ford,focus,good,4 cylinders,gas,84009.0,automatic,hatchback,35.0185,-85.205
87761,7188269866,14995,2015.0,mini,cooper s,excellent,4 cylinders,gas,53115.0,automatic,hatchback,27.4394,-82.5778
87762,7184022202,900,1998.0,honda,civic,salvage,4 cylinders,gas,170932.0,automatic,hatchback,38.2481,-77.4681
87765,7188253072,11000,2015.0,volkswagen,golf gti autobahn,excellent,4 cylinders,gas,96000.0,manual,hatchback,27.09,-82.37
87767,7188234406,5995,2007.0,volkswagen,gti 2.0t,good,4 cylinders,gas,180000.0,manual,hatchback,27.2866,-82.477
87773,7188114031,13950,2012.0,toyota,prius 5,excellent,4 cylinders,hybrid,45713.0,automatic,hatchback,27.2988,-82.5249
87780,7190916206,8700,2015.0,chevrolet,sonic ltz,like new,4 cylinders,gas,58102.0,automatic,hatchback,44.271,-88.4326
87795,7180259125,3400,2009.0,mazda,5,good,4 cylinders,gas,127000.0,automatic,hatchback,27.3908,-80.3246
87800,7190690504,1995,2002.0,hyundai,accent,good,4 cylinders,gas,122000.0,manual,hatchback,43.9436,-88.5837
87830,7183369563,3000,1992.0,volkswagen,corrado slc,fair,6 cylinders,gas,205000.0,manual,hatchback,39.2879,-76.7216
87842,7191980725,5200,2009.0,toyota,matrix,good,4 cylinders,gas,212000.0,automatic,hatchback,34.9205,-85.1549
87885,7189989129,2900,2007.0,audi,a3,fair,4 cylinders,gas,130000.0,manual,hatchback,43.8142,-88.2399
87928,7193364548,3700,2000.0,volkswagen,golf,good,4 cylinders,diesel,306.0,manual,hatchback,35.7641,-78.5592
87950,7193312431,11000,2012.0,chevrolet,volt,excellent,4 cylinders,electric,117700.0,automatic,hatchback,35.7694,-79.1755
87989,7189294394,5200,2007.0,subaru,outback,good,4 cylinders,gas,141696.0,automatic,hatchback,35.101,-106.518
87997,7189238411,12999,2013.0,volvo,c30 t5 r design,excellent,5 cylinders,gas,91955.0,automatic,hatchback,35.0712,-106.525
88003,7193060165,5350,2014.0,hyundai,veloster,excellent,4 cylinders,gas,86000.0,manual,hatchback,35.9578,-83.8178
88005,7193055864,3299,2008.0,saturn,astra xr,good,4 cylinders,gas,140965.0,automatic,hatchback,35.9348,-84.5155
88077,7192361923,27653,2019.0,subaru,crosstrek limited,excellent,4 cylinders,gas,8213.0,automatic,hatchback,35.858,-84.1194
88078,7192361017,18991,2018.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,29185.0,automatic,hatchback,35.858,-84.1194
88099,7192248705,0,2020.0,kia,soul s,good,3 cylinders,gas,4338.0,other,hatchback,36.3535,-84.1539
