,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
78901,7194651233,4999,2010.0,dodge,caravan,excellent,6 cylinders,gas,95000.0,automatic,mini-van,44.0496,-92.4896
78942,7194623268,9650,2010.0,honda,odyssey ex-l,good,6 cylinders,gas,123500.0,automatic,mini-van,44.0496,-92.4896
78960,7191046677,1000,2005.0,chrysler,town and country,fair,6 cylinders,gas,164000.0,automatic,mini-van,39.0405,-95.7178
78963,7194448681,19995,2016.0,dodge,grand caravan,good,6 cylinders,gas,80000.0,automatic,mini-van,44.0105,-92.3973
79004,7193371433,7900,2014.0,nissan,quest s,excellent,6 cylinders,gas,103000.0,automatic,mini-van,44.0105,-92.3973
79081,7194800732,3795,2004.0,toyota,sienna,good,6 cylinders,gas,204080.0,automatic,mini-van,42.8193,-89.3019
79082,7190119830,4995,2010.0,chrysler,town & country touring,good,6 cylinders,gas,186280.0,automatic,mini-van,37.6057,-97.2802
79084,7190094252,7495,2013.0,dodge,grand caravan sxt,good,6 cylinders,gas,164000.0,automatic,mini-van,37.6836,-96.9648
79125,7183311280,10500,2011.0,toyota,sienna xle,excellent,6 cylinders,gas,133700.0,automatic,mini-van,30.3633,-91.0919
79126,7183998647,4950,2014.0,chrysler,town & country,excellent,6 cylinders,gas,190433.0,automatic,mini-van,37.1873,-93.2482
79137,7194640933,7500,2011.0,toyota,sienna le,good,6 cylinders,gas,181000.0,automatic,mini-van,43.1818,-89.4532
79200,7186662847,4500,2012.0,mazda,5,good,4 cylinders,gas,160000.0,automatic,mini-van,30.188,-92.076
79227,7189640021,18988,2019.0,dodge,grand caravan,like new,6 cylinders,gas,44000.0,automatic,mini-van,35.199,-97.4841
79241,7181035750,7695,2008.0,toyota,sienna,excellent,6 cylinders,gas,144033.0,automatic,mini-van,34.9019,-82.3547
79266,7186502149,0,2014.0,dodge,grand caravan,excellent,6 cylinders,gas,98969.0,automatic,mini-van,34.9007,-95.752
79268,7191552674,5000,2006.0,honda,odyssey exl,good,4 cylinders,gas,143000.0,automatic,mini-van,45.581,-94.215
79273,7182945081,5500,2007.0,honda,odyssey exl,good,6 cylinders,gas,190000.0,automatic,mini-van,34.4369,-119.729
79285,7186384719,12500,2004.0,chrysler,town & country,good,6 cylinders,gas,70316.0,automatic,mini-van,35.4672,-94.2642
79304,7180959108,9490,2011.0,toyota,sienna xle,excellent,6 cylinders,gas,149437.0,automatic,mini-van,37.2724,-79.95
79309,7193422194,10999,2012.0,toyota,sienna,excellent,6 cylinders,gas,199295.0,automatic,mini-van,37.6098,-120.995
79323,7186222251,10500,2010.0,honda,odyssey,excellent,6 cylinders,gas,98000.0,automatic,mini-van,30.4485,-91.13
79359,7191101547,14800,2015.0,ford,flex sel awd,excellent,6 cylinders,gas,47000.0,automatic,mini-van,36.9666,-86.4832
79496,7189561703,6900,2016.0,dodge,grand caravan,good,6 cylinders,gas,121000.0,automatic,mini-van,38.5368,-82.9191
79514,7194366110,11495,2012.0,honda,odyssey,excellent,6 cylinders,gas,139585.0,automatic,mini-van,32.2784,-90.1476
79540,7187428570,14200,2016.0,dodge,grand caravan se,good,6 cylinders,gas,65000.0,automatic,mini-van,34.5116,-96.9797
79544,7190936853,11880,2011.0,toyota,sienna le,excellent,6 cylinders,gas,128071.0,automatic,mini-van,37.9356,-84.5482
79598,7189293750,24990,2017.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,47139.0,automatic,mini-van,44.4658,-88.1064
79615,7179985253,6490,2010.0,honda,odyssey ex-l,excellent,6 cylinders,gas,136134.0,automatic,mini-van,37.2724,-79.95
79659,7193689781,18990,2019.0,dodge,grand caravan,like new,6 cylinders,gas,34732.0,automatic,mini-van,35.7328,-78.8501
79664,7182447130,2500,2005.0,dodge,grand caravan,good,6 cylinders,gas,177000.0,automatic,mini-van,32.7652,-92.414
79708,7193624710,10849,2013.0,chrysler,town & country touring,excellent,6 cylinders,gas,92000.0,automatic,mini-van,43.1187,-89.3246
79713,7179631938,1200,2014.0,dodge,grand caravan sxt,fair,6 cylinders,gas,121000.0,automatic,mini-van,34.8688,-82.2535
79716,7179810297,9900,2010.0,honda,odyssey touring,excellent,6 cylinders,gas,106606.0,automatic,mini-van,37.2992,-80.0207
79736,7187006822,14000,2016.0,kia,sedona,excellent,6 cylinders,gas,65800.0,automatic,mini-van,30.0071,-90.1094
79739,7188198358,700,2006.0,toyota,sienna,good,6 cylinders,gas,160712.0,automatic,mini-van,30.4371,-87.2403
79798,7189091850,3900,2010.0,mazda,mazda5 touring,good,4 cylinders,gas,172000.0,automatic,mini-van,43.7742,-88.4352
79806,7189083980,2800,2006.0,chrysler,town & country touring,good,6 cylinders,gas,169000.0,automatic,mini-van,43.7742,-88.4352
79809,7195118666,2900,2003.0,honda,odyssey,excellent,6 cylinders,gas,127000.0,automatic,mini-van,42.951,-87.944
79810,7186773223,7000,2008.0,toyota,sienna,good,6 cylinders,gas,98500.0,automatic,mini-van,29.9635,-90.1184
79846,7195084269,25995,2016.0,honda,odyssey ex-l w/ dvd,excellent,6 cylinders,gas,36452.0,automatic,mini-van,42.9524,-88.1452
79889,7195014964,4988,2006.0,chevrolet,uplander lt,excellent,6 cylinders,gas,103000.0,automatic,mini-van,43.1054,-88.071
79923,7179134162,5990,2011.0,nissan,quest,good,6 cylinders,gas,148846.0,automatic,mini-van,37.2724,-79.95
79924,7179133538,10490,2014.0,toyota,sienna le,like new,6 cylinders,gas,107474.0,automatic,mini-van,37.2724,-79.95
79939,7179131453,8490,2016.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,117301.0,automatic,mini-van,37.2724,-79.95
79989,7178969398,11995,2012.0,honda,odyssey exl,excellent,6 cylinders,gas,138837.0,automatic,mini-van,37.2757,-79.8775
80132,7194750637,10750,2013.0,chrysler,town & country,like new,6 cylinders,gas,80138.0,automatic,mini-van,42.8967,-88.1461
80134,7194749972,10995,2013.0,chrysler,town & country,like new,6 cylinders,gas,87131.0,automatic,mini-van,42.8968,-88.146
80138,7194736847,3999,2006.0,toyota,sienna,like new,6 cylinders,gas,164988.0,automatic,mini-van,43.1188,-87.9478
80180,7194566565,4695,2006.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,145991.0,automatic,mini-van,43.2367,-88.186
80212,7194603493,4999,2008.0,chrysler,town & country,excellent,6 cylinders,gas,163931.0,automatic,mini-van,39.0149,-92.3221
80213,7194603285,7999,2014.0,chrysler,town & country,excellent,6 cylinders,gas,161416.0,automatic,mini-van,39.0149,-92.3221
80312,7187068740,3000,2004.0,nissan,quest 3.5se,good,6 cylinders,gas,178000.0,automatic,mini-van,35.833,-97.436
80356,7190470625,17000,2016.0,chrysler,town & country,excellent,6 cylinders,gas,63800.0,automatic,mini-van,38.5398,-85.7734
